row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,row_weight_mean,row_weight_variance,row_weight_min,row_weight_max,column_weight_mean,column_weight_variance,column_weight_min,column_weight_max,N_dep_2,N_dep_3,N_dep_4,dependency_subset_tests,dependency_count_status,min_dependency_order,q_power_2,q_power_3,q_power_4,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_044_q01,code_n24_k12_cw3_044,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.1666666666666665,4.0,9.0,3.0,0.0,3.0,3.0,1,22,234,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7763558399999999,1.1380838399999997,0.7599100260528922
code_n24_k12_cw3_044_q02,code_n24_k12_cw3_044,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.1666666666666665,4.0,9.0,3.0,0.0,3.0,3.0,1,22,234,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.8954,2.5793999999999997,1.2751951886011708
code_n24_k12_cw3_044_q03,code_n24_k12_cw3_044,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.1666666666666665,4.0,9.0,3.0,0.0,3.0,3.0,1,22,234,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9303014399999996,5.08633344,1.8060458380120898
code_n24_k12_cw3_045_q00,code_n24_k12_cw3_045,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,2,44,466,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4891881599999999,0.81059616,0.5936561612130348
code_n24_k12_cw3_045_q01,code_n24_k12_cw3_045,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,2,44,466,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5460761599999997,2.26953216,1.1846469043372336
code_n24_k12_cw3_045_q02,code_n24_k12_cw3_045,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,2,44,466,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.7746,5.1426,1.8152481052969591
code_n24_k12_cw3_045_q03,code_n24_k12_cw3_045,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,2,44,466,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.827010559999999,10.13907456,2.410459157439717
code_n24_k12_cw3_046_q00,code_n24_k12_cw3_046,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0052488,0.0052488,0.005235073061631587
code_n24_k12_cw3_046_q01,code_n24_k12_cw3_046,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.016588799999999997,0.016588799999999997,0.01645270885409976
code_n24_k12_cw3_046_q02,code_n24_k12_cw3_046,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.040499999999999994,0.040499999999999994,0.03970136685155206
code_n24_k12_cw3_046_q03,code_n24_k12_cw3_046,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.0839808,0.0839808,0.08064019068347023
code_n24_k12_cw3_047_q00,code_n24_k12_cw3_047,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24984287999999996,0.41054687999999995,0.343977487348574
code_n24_k12_cw3_047_q01,code_n24_k12_cw3_047,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7896268799999999,1.15135488,0.7660978204057728
code_n24_k12_cw3_047_q02,code_n24_k12_cw3_047,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9278,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_047_q03,code_n24_k12_cw3_047,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9974860799999994,5.15351808,1.8170239637912096
code_n24_k12_cw3_048_q00,code_n24_k12_cw3_048,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.166666666666667,1.0,10.0,3.0,0.0,3.0,3.0,2,44,465,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4881383999999999,0.8095463999999999,0.5930762061355619
code_n24_k12_cw3_048_q01,code_n24_k12_cw3_048,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.166666666666667,1.0,10.0,3.0,0.0,3.0,3.0,2,44,465,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5427583999999996,2.2662143999999995,1.1836316384438799
code_n24_k12_cw3_048_q02,code_n24_k12_cw3_048,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.166666666666667,1.0,10.0,3.0,0.0,3.0,3.0,2,44,465,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.7664999999999997,5.134499999999999,1.8139285752491003
code_n24_k12_cw3_048_q03,code_n24_k12_cw3_048,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.166666666666667,1.0,10.0,3.0,0.0,3.0,3.0,2,44,465,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.810214399999999,10.122278399999999,2.4089501599212504
code_n24_k12_cw3_049_q00,code_n24_k12_cw3_049,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25509168,0.41579568,0.3476916910748675
code_n24_k12_cw3_049_q01,code_n24_k12_cw3_049,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8062156799999999,1.1679436799999998,0.7737791053801907
code_n24_k12_cw3_049_q02,code_n24_k12_cw3_049,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9683,2.6523,1.2953571061277547
code_n24_k12_cw3_049_q03,code_n24_k12_cw3_049,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.08146688,5.2374988799999995,1.8305792815185027
code_n24_k12_cw3_050_q00,code_n24_k12_cw3_050,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,2,44,478,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.5017852799999999,0.8231932799999999,0.6005895131154275
code_n24_k12_cw3_050_q01,code_n24_k12_cw3_050,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,2,44,478,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5858892799999997,2.3093452799999996,1.1967503692196222
code_n24_k12_cw3_050_q02,code_n24_k12_cw3_050,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,2,44,478,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.8718,5.2398,1.8309481305856317
code_n24_k12_cw3_050_q03,code_n24_k12_cw3_050,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,2,44,478,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,8.028564479999998,10.340628479999998,2.428391718280645
code_n24_k12_cw3_051_q00,code_n24_k12_cw3_051,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.5,1.0,12.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4944369599999999,0.81584496,0.5965509020851566
code_n24_k12_cw3_051_q01,code_n24_k12_cw3_051,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.5,1.0,12.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5626649599999998,2.28612096,1.1897078296496906
code_n24_k12_cw3_051_q02,code_n24_k12_cw3_051,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.5,1.0,12.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.8150999999999997,5.1831,1.8218197638242628
code_n24_k12_cw3_051_q03,code_n24_k12_cw3_051,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.5,1.0,12.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.910991359999999,10.223055359999998,2.4179701767493875
code_n24_k12_cw3_052_q00,code_n24_k12_cw3_052,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,2,44,462,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.48498911999999994,0.80639712,0.591334320080723
code_n24_k12_cw3_052_q01,code_n24_k12_cw3_052,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,2,44,462,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5328051199999997,2.2562611199999996,1.1805796414849181
code_n24_k12_cw3_052_q02,code_n24_k12_cw3_052,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,2,44,462,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.7422,5.1102,1.8099595058720062
code_n24_k12_cw3_052_q03,code_n24_k12_cw3_052,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,2,44,462,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.759825919999999,10.071889919999998,2.4044094566293577
code_n24_k12_cw3_053_q00,code_n24_k12_cw3_053,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,14,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.014696639999999997,0.014696639999999997,0.014589690973873798
code_n24_k12_cw3_053_q01,code_n24_k12_cw3_053,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,14,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.04644863999999999,0.04644863999999999,0.04540218382091578
code_n24_k12_cw3_053_q02,code_n24_k12_cw3_053,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,14,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.1134,0.1134,0.10741839676727034
code_n24_k12_cw3_053_q03,code_n24_k12_cw3_053,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,14,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.23514623999999995,0.23514623999999995,0.21118937602514545
code_n24_k12_cw3_054_q00,code_n24_k12_cw3_054,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.008398079999999999,0.008398079999999999,0.008363012323468396
code_n24_k12_cw3_054_q01,code_n24_k12_cw3_054,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.026542079999999996,0.026542079999999996,0.02619595030443698
code_n24_k12_cw3_054_q02,code_n24_k12_cw3_054,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0648,0.0648,0.06278698809876482
code_n24_k12_cw3_054_q03,code_n24_k12_cw3_054,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.13436927999999998,0.13436927999999998,0.12607679603412303
code_n24_k12_cw3_055_q00,code_n24_k12_cw3_055,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24774335999999997,0.40844736,0.34248793454395704
code_n24_k12_cw3_055_q01,code_n24_k12_cw3_055,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7829913599999999,1.1447193599999999,0.7630087093215661
code_n24_k12_cw3_055_q02,code_n24_k12_cw3_055,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9116,2.5955999999999997,1.2797108757171072
code_n24_k12_cw3_055_q03,code_n24_k12_cw3_055,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.666666666666667,2.0,10.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9638937599999995,5.119925759999999,1.8115499657317025
code_n24_k12_cw3_056_q00,code_n24_k12_cw3_056,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.3333333333333335,4.0,8.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.008398079999999999,0.008398079999999999,0.008363012323468396
code_n24_k12_cw3_056_q01,code_n24_k12_cw3_056,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.3333333333333335,4.0,8.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.026542079999999996,0.026542079999999996,0.02619595030443698
code_n24_k12_cw3_056_q02,code_n24_k12_cw3_056,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.3333333333333335,4.0,8.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0648,0.0648,0.06278698809876482
code_n24_k12_cw3_056_q03,code_n24_k12_cw3_056,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.3333333333333335,4.0,8.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.13436927999999998,0.13436927999999998,0.12607679603412303
code_n24_k12_cw3_057_q00,code_n24_k12_cw3_057,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24984287999999996,0.41054687999999995,0.343977487348574
code_n24_k12_cw3_057_q01,code_n24_k12_cw3_057,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7896268799999999,1.15135488,0.7660978204057728
code_n24_k12_cw3_057_q02,code_n24_k12_cw3_057,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9278,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_057_q03,code_n24_k12_cw3_057,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9974860799999994,5.15351808,1.8170239637912096
code_n24_k12_cw3_058_q00,code_n24_k12_cw3_058,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.5,2.0,9.0,3.0,0.0,3.0,3.0,2,44,467,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.49023791999999994,0.8116459199999999,0.5942357801375598
code_n24_k12_cw3_058_q01,code_n24_k12_cw3_058,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.5,2.0,9.0,3.0,0.0,3.0,3.0,2,44,467,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5493939199999998,2.2728499199999996,1.1856611405111037
code_n24_k12_cw3_058_q02,code_n24_k12_cw3_058,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.5,2.0,9.0,3.0,0.0,3.0,3.0,2,44,467,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.7826999999999997,5.1507,1.8165658964795035
code_n24_k12_cw3_058_q03,code_n24_k12_cw3_058,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.5,2.0,9.0,3.0,0.0,3.0,3.0,2,44,467,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.843806719999999,10.15587072,2.411965881315164
code_n24_k12_cw3_059_q00,code_n24_k12_cw3_059,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.0,1.0,9.0,3.0,0.0,3.0,3.0,2,44,482,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.5059843199999999,0.82739232,0.602889988881202
code_n24_k12_cw3_059_q01,code_n24_k12_cw3_059,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.0,1.0,9.0,3.0,0.0,3.0,3.0,2,44,482,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5991603199999997,2.32261632,1.200752520774226
code_n24_k12_cw3_059_q02,code_n24_k12_cw3_059,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.0,1.0,9.0,3.0,0.0,3.0,3.0,2,44,482,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.9042,5.2722,1.836127170294805
code_n24_k12_cw3_059_q03,code_n24_k12_cw3_059,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.0,1.0,9.0,3.0,0.0,3.0,3.0,2,44,482,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,8.095749119999999,10.407813119999998,2.434298482051086
code_n24_k12_cw3_060_q00,code_n24_k12_cw3_060,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,0,0,7,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0073483199999999985,0.0073483199999999985,0.007321452636295071
code_n24_k12_cw3_060_q01,code_n24_k12_cw3_060,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,0,0,7,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.023224319999999996,0.023224319999999996,0.0229587395692226
code_n24_k12_cw3_060_q02,code_n24_k12_cw3_060,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,0,0,7,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0567,0.0567,0.05515084446484804
code_n24_k12_cw3_060_q03,code_n24_k12_cw3_060,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.8333333333333333,4.0,9.0,3.0,0.0,3.0,3.0,0,0,7,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.11757311999999998,0.11757311999999998,0.11115947713235992
code_n24_k12_cw3_061_q00,code_n24_k12_cw3_061,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.166666666666667,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24669359999999996,0.40739759999999997,0.3417423252767245
code_n24_k12_cw3_061_q01,code_n24_k12_cw3_061,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.166666666666667,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7796735999999999,1.1414015999999998,0.7614605679164989
code_n24_k12_cw3_061_q02,code_n24_k12_cw3_061,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.166666666666667,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9035,2.5875,1.2774555810857395
code_n24_k12_cw3_061_q03,code_n24_k12_cw3_061,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.166666666666667,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9470975999999993,5.103129599999999,1.8088016887948601
code_n24_k12_cw3_062_q00,code_n24_k12_cw3_062,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,11.0,2.0,12.0,3.0,0.0,3.0,3.0,1,22,245,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25719119999999995,0.41789519999999997,0.34917351846754296
code_n24_k12_cw3_062_q01,code_n24_k12_cw3_062,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,11.0,2.0,12.0,3.0,0.0,3.0,3.0,1,22,245,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8128511999999999,1.1745791999999997,0.7768351745583001
code_n24_k12_cw3_062_q02,code_n24_k12_cw3_062,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,11.0,2.0,12.0,3.0,0.0,3.0,3.0,1,22,245,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9845,2.6685,1.2997828591719118
code_n24_k12_cw3_062_q03,code_n24_k12_cw3_062,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,11.0,2.0,12.0,3.0,0.0,3.0,3.0,1,22,245,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.115059199999999,5.271091199999999,1.8359503745901995
code_n24_k12_cw3_063_q00,code_n24_k12_cw3_063,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,8.833333333333334,2.0,14.0,3.0,0.0,3.0,3.0,2,44,475,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4986359999999999,0.820044,0.5988606766206492
code_n24_k12_cw3_063_q01,code_n24_k12_cw3_063,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,8.833333333333334,2.0,14.0,3.0,0.0,3.0,3.0,2,44,475,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5759359999999998,2.2993919999999997,1.1937382090734716
code_n24_k12_cw3_063_q02,code_n24_k12_cw3_063,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,8.833333333333334,2.0,14.0,3.0,0.0,3.0,3.0,2,44,475,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.8474999999999997,5.2155,1.827046172249633
code_n24_k12_cw3_063_q03,code_n24_k12_cw3_063,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,8.833333333333334,2.0,14.0,3.0,0.0,3.0,3.0,2,44,475,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.978175999999999,10.290239999999999,2.4239386356858494
code_n24_k12_cw3_064_q00,code_n24_k12_cw3_064,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.333333333333333,3.0,11.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25614143999999994,0.41684543999999996,0.3484328792477328
code_n24_k12_cw3_064_q01,code_n24_k12_cw3_064,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.333333333333333,3.0,11.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8095334399999998,1.1712614399999999,0.7753083074136438
