row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_stop_2_norm_q2,N_stop_3_norm_q3,N_stop_4_norm_q4,N_stop_5_norm_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_stop_5_norm,log1p_H_stop_5_norm,H_dep_4,log1p_H_dep_4
code_n32_k16_cw3_022_q01,code_n32_k16_cw3_022,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.375,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,2,0,12,0,242792,exact_all,2,2,2,7,39,41416,exact,2,2,60,875,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.023224319999999996,0.031054233599999995,0.000232258064516129,5.5741935483870956e-06,6.458375973303669e-07,1.5421020181153662e-07,0.1152,0.8294399999999998,2.9030399999999994,0.19712655359999998,0.17992414663472567,0.000238632305863658,0.0002386038377038155,3.847679999999999,1.5785002399878216
code_n32_k16_cw3_022_q02,code_n32_k16_cw3_022,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.375,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,2,0,12,0,242792,exact_all,2,2,2,7,39,41416,exact,2,2,60,875,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.0567,0.09476999999999998,0.0003629032258064516,1.0887096774193547e-05,1.5767519466073413e-06,4.706121881455585e-07,0.18,1.6199999999999997,7.0874999999999995,0.3854699999999999,0.32603943225355775,0.00037583768671539805,0.00037576707742322164,8.8875,2.291271333093772
code_n32_k16_cw3_022_q03,code_n32_k16_cw3_022,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.375,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,2,0,12,0,242792,exact_all,2,2,2,7,39,41416,exact,2,2,60,875,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.11757311999999998,0.23581808639999996,0.0005225806451612903,1.881290322580645e-05,3.2695528364849827e-06,1.1710337200063562e-06,0.2592,2.7993599999999996,14.696639999999999,0.7059032063999999,0.5340947102969194,0.0005458341349435881,0.0005456852216776517,17.7552,2.931471047299973
code_n32_k16_cw3_023_q00,code_n32_k16_cw3_023,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.5,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,3,0,1,4,22,41416,exact,4,0,0,1,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.004199039999999999,0.0041570496,0.0,1.1758064516129031e-06,1.1676974416017796e-07,2.0643222628317175e-08,0.0,0.0,0.0010497599999999998,0.014188089599999999,0.014088380669516919,1.3132194184013982e-06,1.3132185561295327e-06,0.0010497599999999998,0.0010492093872783161
code_n32_k16_cw3_023_q01,code_n32_k16_cw3_023,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.5,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,3,0,1,4,22,41416,exact,4,0,0,1,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.013271039999999998,0.017517772799999998,0.0,2.7870967741935478e-06,3.690500556173526e-07,8.699037025266166e-08,0.0,0.0,0.0033177599999999995,0.04461281279999999,0.043646302692492235,3.243137200063562e-06,3.243131941105483e-06,0.0033177599999999995,0.003312268377529086
code_n32_k16_cw3_023_q02,code_n32_k16_cw3_023,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.5,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,3,0,1,4,22,41416,exact,4,0,0,1,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.0324,0.05345999999999999,0.0,5.4435483870967734e-06,9.010011123470523e-07,2.654735420308278e-07,0.0,0.0,0.0081,0.11285999999999999,0.10693327821814283,6.610023041474654e-06,6.610001195368618e-06,0.0081,0.008067371077758796
code_n32_k16_cw3_023_q03,code_n32_k16_cw3_023,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.5,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,3,0,1,4,22,41416,exact,4,0,0,1,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.06718463999999999,0.1330255872,0.0,9.406451612903225e-06,1.8683159065628473e-06,6.605831241061496e-07,0.0,0.0,0.016796159999999997,0.24686622719999998,0.2206333852417657,1.1935350643572222e-05,1.1935279417841465e-05,0.016796159999999997,0.01665666433208147
code_n32_k16_cw3_024_q00,code_n32_k16_cw3_024,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,2,1,1,3,37,41416,exact,2,1,30,437,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.0031492799999999995,0.006991401599999999,6.532258064516129e-05,1.1758064516129031e-06,8.757730812013346e-08,3.471814714762434e-08,0.0324,0.17495999999999998,0.45874511999999995,0.048372681599999995,0.04723913489755384,6.662068255204194e-05,6.661846349292636e-05,0.6661051199999999,0.5104886389929993
code_n32_k16_cw3_024_q01,code_n32_k16_cw3_024,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,2,1,1,3,37,41416,exact,2,1,30,437,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.009953279999999998,0.029461708799999996,0.0001161290322580645,2.7870967741935478e-06,2.767875417130144e-07,1.4630198633402192e-07,0.0576,0.4147199999999999,1.4498611199999998,0.1108389888,0.10511557558245511,0.00011933921856030508,0.00011933209820224813,1.9221811199999996,1.072330296349341
code_n32_k16_cw3_024_q02,code_n32_k16_cw3_024,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,2,1,1,3,37,41416,exact,2,1,30,437,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.0243,0.08990999999999998,0.0001814516129032258,5.4435483870967734e-06,6.757508342602891e-07,4.464782297791196e-07,0.09,0.8099999999999998,3.5397,0.23120999999999997,0.20799742566679283,0.000188017390354362,0.00018799971730001715,4.439699999999999,1.6937239122883727
