row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,peeling_residual,residual_size,stopping_failure,erased_rank,ambiguity_dim,rank_failure
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,21,4018141313,"[2, 5, 10, 12, 13, 15]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,22,4019141316,"[0, 5, 6, 10, 17, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,23,4020141319,"[0, 1, 2, 4, 5, 7, 10, 11, 13, 17, 20, 22]",12,"[0, 1, 2, 5, 13, 17, 20, 22]",8,1,10,2,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,24,4021141322,"[1, 5, 6, 8, 11, 13]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,25,4022141325,"[13, 22]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,26,4023141328,"[1, 16, 17, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,27,4024141331,"[0, 1, 4, 5, 6, 7, 14, 15]",8,"[0, 4, 5, 6, 7, 14, 15]",7,1,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,28,4025141334,"[2, 5, 7, 8, 9, 10, 18, 22]",8,"[2, 7, 8, 9, 10, 18]",6,1,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,29,4026141337,"[11, 18, 19, 22, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,30,4027141340,"[3, 4, 8, 10, 11, 13, 18, 19, 23]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,31,4028141343,"[0, 6, 14, 17, 21, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,32,4029141346,"[2, 3, 12, 14, 17, 18, 19, 21, 22]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,33,4030141349,"[0, 1, 12, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,34,4031141352,"[0, 1, 6, 9, 16]",5,[],0,0,5,0,0
