seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,observed_best_allocations,total_resource_tie_top1_tie_adjusted,total_resource_tie_top2_contains_observed_best,total_resource_tie_kendall_tau,total_resource_tie_regret,policy_prior_top1_tie_adjusted,policy_prior_top2_contains_observed_best,policy_prior_kendall_tau,policy_prior_regret,m_profile_linear_top1_tie_adjusted,m_profile_linear_top2_contains_observed_best,m_profile_linear_kendall_tau,m_profile_linear_regret,m_profile_beats_total_resource_regret,m_profile_beats_policy_prior_regret,m_profile_beats_policy_prior_kendall,m_profile_clears_policy_prior_smoke
2000,random_geometric,repairable_wear,10,4,9,0.28,primary_heldout,primary_heldout,True,graph|damage|allocation,heldout_graph_damage_allocation,11,"6,4,0",0.09090909090909091,1.0,0.0,0.35090909090909084,0.0,0.0,-0.14285714285714285,0.34833333333333316,0.0,0.0,0.2222222222222222,0.37111111111111117,False,False,True,False
2000,random_geometric,scalar_only_control,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"8,0,2|0,0,10",0.18181818181818182,1.0,0.0,0.1673737373737374,0.0,1.0,0.21052631578947367,0.16388888888888875,0.0,0.0,-0.29411764705882354,0.16888888888888887,False,False,False,False
2000,series_parallel,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.5768686868686868,1.0,1.0,0.75,0.0,1.0,1.0,0.803921568627451,0.0,True,False,True,False
2000,series_parallel,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2",0.09090909090909091,1.0,0.0,0.2996969696969698,0.0,0.0,-0.08108108108108109,0.30666666666666664,0.0,1.0,-0.16666666666666666,0.5655555555555556,False,False,False,False
2000,series_parallel,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3|3,4,3",0.18181818181818182,1.0,0.0,0.016363636363636136,0.0,1.0,0.6,0.009999999999999787,0.0,0.0,-0.19047619047619047,0.029999999999999805,False,False,False,False
2000,series_parallel,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"10,0,0",0.09090909090909091,1.0,0.0,0.33464646464646475,0.0,0.0,-0.07317073170731707,0.2550000000000001,0.0,0.0,0.14814814814814814,0.2877777777777779,True,False,True,False
2000,series_parallel,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"0,10,0",0.09090909090909091,1.0,0.0,0.4148484848484848,0.5,1.0,0.5238095238095238,0.09722222222222232,1.0,1.0,0.660377358490566,0.0,True,True,True,True
2000,series_parallel,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,4,0|4,3,3|0,8,2|0,0,10",0.36363636363636365,1.0,0.0,0.06919191919191925,0.5,1.0,0.5625,0.0050000000000003375,0.0,1.0,0.2727272727272727,0.020000000000000018,True,False,False,False
2001,grid,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,4,0",0.09090909090909091,1.0,0.0,0.3909090909090909,0.0,0.0,0.4358974358974359,0.2749999999999999,0.0,0.0,0.49019607843137253,0.009999999999999787,True,True,True,True
2001,grid,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,2,0",0.09090909090909091,1.0,0.0,0.24414141414141421,0.0,1.0,0.4634146341463415,0.12111111111111095,0.0,0.0,-0.2830188679245283,0.8811111111111111,False,False,False,False
2001,grid,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,0,2",0.09090909090909091,1.0,0.0,0.057272727272727586,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,-0.47619047619047616,0.47,False,False,False,False
2001,grid,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"10,0,0",0.09090909090909091,1.0,0.0,0.23888888888888893,0.2,1.0,0.8095238095238095,0.05799999999999994,0.0,0.0,-0.07692307692307693,0.4822222222222221,False,False,False,False
2001,grid,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"4,3,3",0.09090909090909091,1.0,0.0,0.3470707070707072,0.5,1.0,0.7560975609756098,0.13000000000000012,0.0,0.0,0.24528301886792453,0.44444444444444464,False,False,False,False
2001,grid,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"10,0,0",0.09090909090909091,1.0,0.0,0.27868686868686887,0.2,1.0,0.6756756756756757,0.09577777777777796,0.0,0.0,-0.14285714285714285,0.5855555555555556,False,False,False,False
2001,layered_dag,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.058989898989898926,1.0,1.0,0.7368421052631579,0.0,1.0,1.0,0.72,0.0,True,False,False,False
2001,layered_dag,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.01818181818181852,0.0,0.0,-0.38461538461538464,0.03000000000000025,1.0,1.0,0.8260869565217391,0.0,True,True,True,True
2001,layered_dag,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3",0.09090909090909091,1.0,0.0,0.019090909090909047,0.0,1.0,0.8709677419354839,0.010000000000000231,0.0,0.0,-0.48717948717948717,0.040000000000000036,False,False,False,False
2001,layered_dag,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,4,0",0.09090909090909091,1.0,0.0,0.27080808080808083,0.2,1.0,0.024390243902439025,0.23577777777777786,0.0,0.0,0.1320754716981132,0.13888888888888884,True,True,True,True
2001,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"6,2,2",0.09090909090909091,1.0,0.0,0.23232323232323226,0.0,1.0,0.5,0.15888888888888864,0.0,0.0,-0.0196078431372549,0.3733333333333333,False,False,False,False
2001,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2",0.09090909090909091,1.0,0.0,0.019090909090909047,0.0,0.0,0.2,0.009999999999999787,0.0,1.0,0.3953488372093023,0.029999999999999805,False,False,True,False
