seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,flagged_run_fraction,no_collapse_fraction,collapse_at_first_step_fraction,far_above_q_fraction,post_policy_below_q_fraction,recovery_unused_fraction_among_recovery_allocations,reconfiguration_unused_fraction_among_reconfiguration_allocations,maintained_step_ratio_range,maintained_flow_ratio_range,minimum_margin_range,observed_score_range,group_degeneracy_flags,exclusion_recommendation
2017,grid,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.41666666666666663,4.0,1.1133333333333333,,keep
2017,grid,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|recovery_never_used|high_flag_fraction,review
2017,grid,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3055555555555555,1.0,0.42666666666666664,,keep
2017,grid,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222227,0.24999999999999994,1.0,0.4444444444444444,,keep
2017,grid,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.020000000000000018,all_no_collapse|high_flag_fraction,review
2017,layered_dag,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,5.0,0.04999999999999982,all_no_collapse|high_flag_fraction,review
2017,layered_dag,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555558,5.0,0.3177777777777775,,keep
2017,layered_dag,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.9090909090909091,0.0,1.0,0.0,0.0,0.0,6.0,0.06000000000000005,all_no_collapse|recovery_never_used|high_flag_fraction,review
2017,layered_dag,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2777777777777778,5.0,0.7722222222222221,,keep
2017,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.2777777777777778,3.0,0.6411111111111112,,keep
2017,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,5.0,0.04999999999999982,all_no_collapse|high_flag_fraction,review
2017,random_geometric,bottleneck_attack,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.6363636363636364,0.6363636363636364,0.0,0.18181818181818182,0.0,0.0,0.0,0.2222222222222222,0.08333333333333337,9.0,0.39555555555555544,,keep
2017,random_geometric,clustered_failure,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.02777777777777779,4.0,0.17888888888888865,high_flag_fraction,review
2017,random_geometric,demand_shock,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.029999999999999805,all_no_collapse|all_far_above_q|recovery_never_used|high_flag_fraction,review
2017,random_geometric,random_attrition,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2777777777777778,4.0,0.6966666666666665,,keep
