row_id,graph_id,q_id,split,q,n,m,edge_density,mean_degree,degree_variance,degree_s,degree_t,shortest_st_path_length,bridge_count,st_bridge_count,algebraic_connectivity,laplacian_spectral_radius,effective_resistance_st,betweenness_mean,betweenness_max,betweenness_std,kappa,N_kappa,N_kappa_plus_1,N_kappa_plus_2,cutset_subset_tests,cutset_count_status,q_power_kappa,q_power_kappa_plus_1,q_power_kappa_plus_2,N_kappa_q_kappa,N_kappa_plus_1_q,N_kappa_plus_2_q,H_cut_2,log1p_H_cut_2
g_n16_m32_k3_004_q01,g_n16_m32_k3_004,q01,validation,0.3,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5328510211742516,7.3673384147460315,0.7299468451496322,0.08511904761904762,0.19111111111111115,0.06010652601539794,3,1,0,6,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0,0.014579999999999996,0.04157999999999999,0.04073879105894313
g_n16_m32_k3_004_q02,g_n16_m32_k3_004,q02,validation,0.4,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5328510211742516,7.3673384147460315,0.7299468451496322,0.08511904761904762,0.19111111111111115,0.06010652601539794,3,1,0,6,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.0,0.061440000000000015,0.12544000000000002,0.11817407030348061
g_n16_m32_k3_004_q03,g_n16_m32_k3_004,q03,validation,0.5,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5328510211742516,7.3673384147460315,0.7299468451496322,0.08511904761904762,0.19111111111111115,0.06010652601539794,3,1,0,6,242296,exact,0.125,0.0625,0.03125,0.125,0.0,0.1875,0.3125,0.27193371548364176
g_n16_m32_k3_005_q00,g_n16_m32_k3_005,q00,train,0.2,16,32,0.26666666666666666,4.0,0.5,5,4,2,0,0,0.5327321723648326,7.382434419559199,0.7644616339178476,0.08095238095238097,0.19301587301587303,0.06490637092494474,3,1,1,5,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0016000000000000003,0.0016000000000000003,0.011200000000000003,0.011137744410455928
g_n16_m32_k3_005_q01,g_n16_m32_k3_005,q01,train,0.3,16,32,0.26666666666666666,4.0,0.5,5,4,2,0,0,0.5327321723648326,7.382434419559199,0.7644616339178476,0.08095238095238097,0.19301587301587303,0.06490637092494474,3,1,1,5,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0081,0.012149999999999998,0.047249999999999986,0.046167680845007185
g_n16_m32_k3_005_q02,g_n16_m32_k3_005,q02,train,0.4,16,32,0.26666666666666666,4.0,0.5,5,4,2,0,0,0.5327321723648326,7.382434419559199,0.7644616339178476,0.08095238095238097,0.19301587301587303,0.06490637092494474,3,1,1,5,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.025600000000000005,0.05120000000000001,0.14080000000000004,0.13172977067789446
g_n16_m32_k3_005_q03,g_n16_m32_k3_005,q03,train,0.5,16,32,0.26666666666666666,4.0,0.5,5,4,2,0,0,0.5327321723648326,7.382434419559199,0.7644616339178476,0.08095238095238097,0.19301587301587303,0.06490637092494474,3,1,1,5,242296,exact,0.125,0.0625,0.03125,0.125,0.0625,0.15625,0.34375,0.2954642128938359
g_n16_m32_k3_006_q00,g_n16_m32_k3_006,q00,train,0.2,16,32,0.26666666666666666,4.0,0.875,3,3,3,0,0,0.5321772894623144,7.716800400984237,1.1367736889242361,0.08214285714285713,0.20087301587301584,0.06624735860429345,3,3,2,2,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.024000000000000007,0.0032000000000000006,0.0006400000000000002,0.02784000000000001,0.02745951289615043
g_n16_m32_k3_006_q01,g_n16_m32_k3_006,q01,train,0.3,16,32,0.26666666666666666,4.0,0.875,3,3,3,0,0,0.5321772894623144,7.716800400984237,1.1367736889242361,0.08214285714285713,0.20087301587301584,0.06624735860429345,3,3,2,2,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.08099999999999999,0.0162,0.004859999999999999,0.10205999999999998,0.09718115570954801
g_n16_m32_k3_006_q02,g_n16_m32_k3_006,q02,train,0.4,16,32,0.26666666666666666,4.0,0.875,3,3,3,0,0,0.5321772894623144,7.716800400984237,1.1367736889242361,0.08214285714285713,0.20087301587301584,0.06624735860429345,3,3,2,2,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.19200000000000006,0.05120000000000001,0.020480000000000005,0.2636800000000001,0.2340280991161476
g_n16_m32_k3_006_q03,g_n16_m32_k3_006,q03,train,0.5,16,32,0.26666666666666666,4.0,0.875,3,3,3,0,0,0.5321772894623144,7.716800400984237,1.1367736889242361,0.08214285714285713,0.20087301587301584,0.06624735860429345,3,3,2,2,242296,exact,0.125,0.0625,0.03125,0.375,0.125,0.0625,0.5625,0.44628710262841953
g_n16_m32_k3_007_q00,g_n16_m32_k3_007,q00,train,0.2,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.5178280536015162,7.912454830141423,1.1699518231078767,0.08392857142857144,0.19142857142857142,0.07087429343486722,3,3,1,8,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.024000000000000007,0.0016000000000000003,0.0025600000000000006,0.028160000000000008,0.027770796945356595
g_n16_m32_k3_007_q01,g_n16_m32_k3_007,q01,train,0.3,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.5178280536015162,7.912454830141423,1.1699518231078767,0.08392857142857144,0.19142857142857142,0.07087429343486722,3,3,1,8,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.08099999999999999,0.0081,0.019439999999999995,0.10853999999999998,0.10304383422246668
g_n16_m32_k3_007_q02,g_n16_m32_k3_007,q02,train,0.4,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.5178280536015162,7.912454830141423,1.1699518231078767,0.08392857142857144,0.19142857142857142,0.07087429343486722,3,3,1,8,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.19200000000000006,0.025600000000000005,0.08192000000000002,0.2995200000000001,0.261994965515796
g_n16_m32_k3_007_q03,g_n16_m32_k3_007,q03,train,0.5,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.5178280536015162,7.912454830141423,1.1699518231078767,0.08392857142857144,0.19142857142857142,0.07087429343486722,3,3,1,8,242296,exact,0.125,0.0625,0.03125,0.375,0.0625,0.25,0.6875,0.5232481437645479
g_n16_m32_k3_008_q00,g_n16_m32_k3_008,q00,test,0.2,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5148339781041622,7.5941770259988814,0.970651751074018,0.08273809523809524,0.20561224489795918,0.06926047372378512,3,1,2,5,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0032000000000000006,0.0016000000000000003,0.012800000000000002,0.01271877240777469
g_n16_m32_k3_008_q01,g_n16_m32_k3_008,q01,test,0.3,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5148339781041622,7.5941770259988814,0.970651751074018,0.08273809523809524,0.20561224489795918,0.06926047372378512,3,1,2,5,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0162,0.012149999999999998,0.055349999999999996,0.05387246546448967
g_n16_m32_k3_008_q02,g_n16_m32_k3_008,q02,test,0.4,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5148339781041622,7.5941770259988814,0.970651751074018,0.08273809523809524,0.20561224489795918,0.06926047372378512,3,1,2,5,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.05120000000000001,0.05120000000000001,0.16640000000000005,0.15392208227225668
g_n16_m32_k3_008_q03,g_n16_m32_k3_008,q03,test,0.5,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5148339781041622,7.5941770259988814,0.970651751074018,0.08273809523809524,0.20561224489795918,0.06926047372378512,3,1,2,5,242296,exact,0.125,0.0625,0.03125,0.125,0.125,0.15625,0.40625,0.3409265869705932
g_n16_m32_k3_009_q00,g_n16_m32_k3_009,q00,validation,0.2,16,32,0.26666666666666666,4.0,0.75,3,5,3,0,0,0.5402990659401726,7.720610476648875,0.9620690272761074,0.08273809523809525,0.17369614512471654,0.06289259718522931,3,2,2,5,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.016000000000000004,0.0032000000000000006,0.0016000000000000003,0.020800000000000006,0.02058663360838839
g_n16_m32_k3_009_q01,g_n16_m32_k3_009,q01,validation,0.3,16,32,0.26666666666666666,4.0,0.75,3,5,3,0,0,0.5402990659401726,7.720610476648875,0.9620690272761074,0.08273809523809525,0.17369614512471654,0.06289259718522931,3,2,2,5,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.05399999999999999,0.0162,0.012149999999999998,0.08234999999999998,0.07913460316372738
g_n16_m32_k3_009_q02,g_n16_m32_k3_009,q02,validation,0.4,16,32,0.26666666666666666,4.0,0.75,3,5,3,0,0,0.5402990659401726,7.720610476648875,0.9620690272761074,0.08273809523809525,0.17369614512471654,0.06289259718522931,3,2,2,5,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.12800000000000003,0.05120000000000001,0.05120000000000001,0.23040000000000005,0.20733931976924252
g_n16_m32_k3_009_q03,g_n16_m32_k3_009,q03,validation,0.5,16,32,0.26666666666666666,4.0,0.75,3,5,3,0,0,0.5402990659401726,7.720610476648875,0.9620690272761074,0.08273809523809525,0.17369614512471654,0.06289259718522931,3,2,2,5,242296,exact,0.125,0.0625,0.03125,0.25,0.125,0.15625,0.53125,0.4260843953109001
g_n16_m32_k3_010_q00,g_n16_m32_k3_010,q00,train,0.2,16,32,0.26666666666666666,4.0,0.625,4,5,2,0,0,0.558436052023646,7.431116729695699,0.6969059264629579,0.07797619047619048,0.1953968253968254,0.0680184081133751,3,1,1,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0016000000000000003,0.0012800000000000003,0.010880000000000003,0.010821238631583322
g_n16_m32_k3_010_q01,g_n16_m32_k3_010,q01,train,0.3,16,32,0.26666666666666666,4.0,0.625,4,5,2,0,0,0.558436052023646,7.431116729695699,0.6969059264629579,0.07797619047619048,0.1953968253968254,0.0680184081133751,3,1,1,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0081,0.009719999999999998,0.04481999999999999,0.04384462177641762
g_n16_m32_k3_010_q02,g_n16_m32_k3_010,q02,train,0.4,16,32,0.26666666666666666,4.0,0.625,4,5,2,0,0,0.558436052023646,7.431116729695699,0.6969059264629579,0.07797619047619048,0.1953968253968254,0.0680184081133751,3,1,1,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.025600000000000005,0.04096000000000001,0.13056,0.12271308518864335
g_n16_m32_k3_010_q03,g_n16_m32_k3_010,q03,train,0.5,16,32,0.26666666666666666,4.0,0.625,4,5,2,0,0,0.558436052023646,7.431116729695699,0.6969059264629579,0.07797619047619048,0.1953968253968254,0.0680184081133751,3,1,1,4,242296,exact,0.125,0.0625,0.03125,0.125,0.0625,0.125,0.3125,0.27193371548364176
g_n16_m32_k3_011_q00,g_n16_m32_k3_011,q00,train,0.2,16,32,0.26666666666666666,4.0,0.5,4,5,2,0,0,0.5167946857690426,7.8709436316381165,0.8163783346996036,0.08452380952380953,0.2,0.06914689087013821,3,1,1,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0016000000000000003,0.0012800000000000003,0.010880000000000003,0.010821238631583322
g_n16_m32_k3_011_q01,g_n16_m32_k3_011,q01,train,0.3,16,32,0.26666666666666666,4.0,0.5,4,5,2,0,0,0.5167946857690426,7.8709436316381165,0.8163783346996036,0.08452380952380953,0.2,0.06914689087013821,3,1,1,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0081,0.009719999999999998,0.04481999999999999,0.04384462177641762
g_n16_m32_k3_011_q02,g_n16_m32_k3_011,q02,train,0.4,16,32,0.26666666666666666,4.0,0.5,4,5,2,0,0,0.5167946857690426,7.8709436316381165,0.8163783346996036,0.08452380952380953,0.2,0.06914689087013821,3,1,1,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.025600000000000005,0.04096000000000001,0.13056,0.12271308518864335
g_n16_m32_k3_011_q03,g_n16_m32_k3_011,q03,train,0.5,16,32,0.26666666666666666,4.0,0.5,4,5,2,0,0,0.5167946857690426,7.8709436316381165,0.8163783346996036,0.08452380952380953,0.2,0.06914689087013821,3,1,1,4,242296,exact,0.125,0.0625,0.03125,0.125,0.0625,0.125,0.3125,0.27193371548364176
g_n16_m32_k3_012_q00,g_n16_m32_k3_012,q00,train,0.2,16,32,0.26666666666666666,4.0,0.75,3,4,3,0,0,0.4966171297285467,7.8575289074426395,0.9488213742415902,0.08571428571428572,0.24930839002267574,0.07816870791845282,3,2,1,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.016000000000000004,0.0016000000000000003,0.0012800000000000003,0.018880000000000004,0.018703984793771763
g_n16_m32_k3_012_q01,g_n16_m32_k3_012,q01,train,0.3,16,32,0.26666666666666666,4.0,0.75,3,4,3,0,0,0.4966171297285467,7.8575289074426395,0.9488213742415902,0.08571428571428572,0.24930839002267574,0.07816870791845282,3,2,1,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.05399999999999999,0.0081,0.009719999999999998,0.07181999999999998,0.06935813810231159
g_n16_m32_k3_012_q02,g_n16_m32_k3_012,q02,train,0.4,16,32,0.26666666666666666,4.0,0.75,3,4,3,0,0,0.4966171297285467,7.8575289074426395,0.9488213742415902,0.08571428571428572,0.24930839002267574,0.07816870791845282,3,2,1,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.12800000000000003,0.025600000000000005,0.04096000000000001,0.19456000000000007,0.17777791674408203
g_n16_m32_k3_012_q03,g_n16_m32_k3_012,q03,train,0.5,16,32,0.26666666666666666,4.0,0.75,3,4,3,0,0,0.4966171297285467,7.8575289074426395,0.9488213742415902,0.08571428571428572,0.24930839002267574,0.07816870791845282,3,2,1,4,242296,exact,0.125,0.0625,0.03125,0.25,0.0625,0.125,0.4375,0.3629054936893685
g_n16_m32_k3_013_q00,g_n16_m32_k3_013,q00,train,0.2,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5507865269713712,7.445142162655537,0.7098115421556543,0.07976190476190476,0.1926530612244898,0.06496838699050757,3,1,0,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0,0.0012800000000000003,0.009280000000000002,0.009237205352481822
g_n16_m32_k3_013_q01,g_n16_m32_k3_013,q01,train,0.3,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5507865269713712,7.445142162655537,0.7098115421556543,0.07976190476190476,0.1926530612244898,0.06496838699050757,3,1,0,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0,0.009719999999999998,0.036719999999999996,0.03606188314502198
g_n16_m32_k3_013_q02,g_n16_m32_k3_013,q02,train,0.4,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5507865269713712,7.445142162655537,0.7098115421556543,0.07976190476190476,0.1926530612244898,0.06496838699050757,3,1,0,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.0,0.04096000000000001,0.10496000000000003,0.09980913521949049
g_n16_m32_k3_013_q03,g_n16_m32_k3_013,q03,train,0.5,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5507865269713712,7.445142162655537,0.7098115421556543,0.07976190476190476,0.1926530612244898,0.06496838699050757,3,1,0,4,242296,exact,0.125,0.0625,0.03125,0.125,0.0,0.125,0.25,0.22314355131420976
g_n16_m32_k3_014_q00,g_n16_m32_k3_014,q00,validation,0.2,16,32,0.26666666666666666,4.0,0.375,4,4,3,0,0,0.5209832931671751,7.356938041469987,0.9705584245872022,0.08214285714285714,0.2030612244897959,0.06497732574679378,3,1,2,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0032000000000000006,0.0012800000000000003,0.012480000000000002,0.01240276671704262
g_n16_m32_k3_014_q01,g_n16_m32_k3_014,q01,validation,0.3,16,32,0.26666666666666666,4.0,0.375,4,4,3,0,0,0.5209832931671751,7.356938041469987,0.9705584245872022,0.08214285714285714,0.2030612244897959,0.06497732574679378,3,1,2,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0162,0.009719999999999998,0.052919999999999995,0.05156725685640606
g_n16_m32_k3_014_q02,g_n16_m32_k3_014,q02,validation,0.4,16,32,0.26666666666666666,4.0,0.375,4,4,3,0,0,0.5209832931671751,7.356938041469987,0.9705584245872022,0.08214285714285714,0.2030612244897959,0.06497732574679378,3,1,2,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.05120000000000001,0.04096000000000001,0.15616000000000002,0.14510416897713838
g_n16_m32_k3_014_q03,g_n16_m32_k3_014,q03,validation,0.5,16,32,0.26666666666666666,4.0,0.375,4,4,3,0,0,0.5209832931671751,7.356938041469987,0.9705584245872022,0.08214285714285714,0.2030612244897959,0.06497732574679378,3,1,2,4,242296,exact,0.125,0.0625,0.03125,0.125,0.125,0.125,0.375,0.3184537311185346
g_n16_m32_k3_015_q00,g_n16_m32_k3_015,q00,train,0.2,16,32,0.26666666666666666,4.0,0.625,3,5,2,0,0,0.5397959089766899,7.48705852693765,0.9277619514807233,0.08095238095238097,0.20668934240362813,0.06879130028906062,3,2,1,5,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.016000000000000004,0.0016000000000000003,0.0016000000000000003,0.019200000000000005,0.019018005835761853
g_n16_m32_k3_015_q01,g_n16_m32_k3_015,q01,train,0.3,16,32,0.26666666666666666,4.0,0.625,3,5,2,0,0,0.5397959089766899,7.48705852693765,0.9277619514807233,0.08095238095238097,0.20668934240362813,0.06879130028906062,3,2,1,5,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.05399999999999999,0.0081,0.012149999999999998,0.07424999999999998,0.07162274367296742
g_n16_m32_k3_015_q02,g_n16_m32_k3_015,q02,train,0.4,16,32,0.26666666666666666,4.0,0.625,3,5,2,0,0,0.5397959089766899,7.48705852693765,0.9277619514807233,0.08095238095238097,0.20668934240362813,0.06879130028906062,3,2,1,5,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.12800000000000003,0.025600000000000005,0.05120000000000001,0.20480000000000004,0.1863135780634921
g_n16_m32_k3_015_q03,g_n16_m32_k3_015,q03,train,0.5,16,32,0.26666666666666666,4.0,0.625,3,5,2,0,0,0.5397959089766899,7.48705852693765,0.9277619514807233,0.08095238095238097,0.20668934240362813,0.06879130028906062,3,2,1,5,242296,exact,0.125,0.0625,0.03125,0.25,0.0625,0.15625,0.46875,0.38441169891033206
g_n16_m32_k3_016_q00,g_n16_m32_k3_016,q00,validation,0.2,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.49887142695023784,7.329346204925125,1.2071754442596605,0.08214285714285716,0.22063492063492063,0.07087028292425301,3,3,2,6,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.024000000000000007,0.0032000000000000006,0.0019200000000000005,0.02912000000000001,0.028704068128355124
g_n16_m32_k3_016_q01,g_n16_m32_k3_016,q01,validation,0.3,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.49887142695023784,7.329346204925125,1.2071754442596605,0.08214285714285716,0.22063492063492063,0.07087028292425301,3,3,2,6,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.08099999999999999,0.0162,0.014579999999999996,0.11177999999999998,0.10596233452851586
g_n16_m32_k3_016_q02,g_n16_m32_k3_016,q02,validation,0.4,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.49887142695023784,7.329346204925125,1.2071754442596605,0.08214285714285716,0.22063492063492063,0.07087028292425301,3,3,2,6,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.19200000000000006,0.05120000000000001,0.061440000000000015,0.3046400000000001,0.2659271406487516
g_n16_m32_k3_016_q03,g_n16_m32_k3_016,q03,validation,0.5,16,32,0.26666666666666666,4.0,0.75,3,3,3,0,0,0.49887142695023784,7.329346204925125,1.2071754442596605,0.08214285714285716,0.22063492063492063,0.07087028292425301,3,3,2,6,242296,exact,0.125,0.0625,0.03125,0.375,0.125,0.1875,0.6875,0.5232481437645479
g_n16_m32_k3_017_q00,g_n16_m32_k3_017,q00,train,0.2,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5382465573080567,7.350271245919686,0.6226164581296186,0.08214285714285716,0.1940476190476191,0.06495816132102436,3,1,0,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0,0.0012800000000000003,0.009280000000000002,0.009237205352481822
g_n16_m32_k3_017_q01,g_n16_m32_k3_017,q01,train,0.3,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5382465573080567,7.350271245919686,0.6226164581296186,0.08214285714285716,0.1940476190476191,0.06495816132102436,3,1,0,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0,0.009719999999999998,0.036719999999999996,0.03606188314502198
g_n16_m32_k3_017_q02,g_n16_m32_k3_017,q02,train,0.4,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5382465573080567,7.350271245919686,0.6226164581296186,0.08214285714285716,0.1940476190476191,0.06495816132102436,3,1,0,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.0,0.04096000000000001,0.10496000000000003,0.09980913521949049
g_n16_m32_k3_017_q03,g_n16_m32_k3_017,q03,train,0.5,16,32,0.26666666666666666,4.0,0.625,5,5,2,0,0,0.5382465573080567,7.350271245919686,0.6226164581296186,0.08214285714285716,0.1940476190476191,0.06495816132102436,3,1,0,4,242296,exact,0.125,0.0625,0.03125,0.125,0.0,0.125,0.25,0.22314355131420976
g_n16_m32_k3_018_q00,g_n16_m32_k3_018,q00,train,0.2,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5310047086524674,7.775930955347714,0.8320437185371039,0.08273809523809525,0.19522297808012093,0.06804349738378736,3,1,2,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0032000000000000006,0.0012800000000000003,0.012480000000000002,0.01240276671704262
g_n16_m32_k3_018_q01,g_n16_m32_k3_018,q01,train,0.3,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5310047086524674,7.775930955347714,0.8320437185371039,0.08273809523809525,0.19522297808012093,0.06804349738378736,3,1,2,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0162,0.009719999999999998,0.052919999999999995,0.05156725685640606
g_n16_m32_k3_018_q02,g_n16_m32_k3_018,q02,train,0.4,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5310047086524674,7.775930955347714,0.8320437185371039,0.08273809523809525,0.19522297808012093,0.06804349738378736,3,1,2,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.05120000000000001,0.04096000000000001,0.15616000000000002,0.14510416897713838
g_n16_m32_k3_018_q03,g_n16_m32_k3_018,q03,train,0.5,16,32,0.26666666666666666,4.0,0.625,4,4,3,0,0,0.5310047086524674,7.775930955347714,0.8320437185371039,0.08273809523809525,0.19522297808012093,0.06804349738378736,3,1,2,4,242296,exact,0.125,0.0625,0.03125,0.125,0.125,0.125,0.375,0.3184537311185346
g_n16_m32_k3_019_q00,g_n16_m32_k3_019,q00,validation,0.2,16,32,0.26666666666666666,4.0,0.75,4,5,2,0,0,0.5009984230660953,7.849416475414639,0.7736931858029248,0.08392857142857142,0.2753287981859411,0.07922146809963794,3,1,1,4,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0016000000000000003,0.0012800000000000003,0.010880000000000003,0.010821238631583322
g_n16_m32_k3_019_q01,g_n16_m32_k3_019,q01,validation,0.3,16,32,0.26666666666666666,4.0,0.75,4,5,2,0,0,0.5009984230660953,7.849416475414639,0.7736931858029248,0.08392857142857142,0.2753287981859411,0.07922146809963794,3,1,1,4,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0081,0.009719999999999998,0.04481999999999999,0.04384462177641762
g_n16_m32_k3_019_q02,g_n16_m32_k3_019,q02,validation,0.4,16,32,0.26666666666666666,4.0,0.75,4,5,2,0,0,0.5009984230660953,7.849416475414639,0.7736931858029248,0.08392857142857142,0.2753287981859411,0.07922146809963794,3,1,1,4,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.025600000000000005,0.04096000000000001,0.13056,0.12271308518864335
g_n16_m32_k3_019_q03,g_n16_m32_k3_019,q03,validation,0.5,16,32,0.26666666666666666,4.0,0.75,4,5,2,0,0,0.5009984230660953,7.849416475414639,0.7736931858029248,0.08392857142857142,0.2753287981859411,0.07922146809963794,3,1,1,4,242296,exact,0.125,0.0625,0.03125,0.125,0.0625,0.125,0.3125,0.27193371548364176
g_n16_m32_k3_020_q00,g_n16_m32_k3_020,q00,train,0.2,16,32,0.26666666666666666,4.0,0.375,5,5,2,0,0,0.5247048868033819,7.57416929541693,0.6398696786204738,0.08214285714285716,0.2170294784580499,0.06720346355013973,3,1,0,6,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0,0.0019200000000000005,0.009920000000000002,0.00987111979526299
g_n16_m32_k3_020_q01,g_n16_m32_k3_020,q01,train,0.3,16,32,0.26666666666666666,4.0,0.375,5,5,2,0,0,0.5247048868033819,7.57416929541693,0.6398696786204738,0.08214285714285716,0.2170294784580499,0.06720346355013973,3,1,0,6,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0,0.014579999999999996,0.04157999999999999,0.04073879105894313
g_n16_m32_k3_020_q02,g_n16_m32_k3_020,q02,train,0.4,16,32,0.26666666666666666,4.0,0.375,5,5,2,0,0,0.5247048868033819,7.57416929541693,0.6398696786204738,0.08214285714285716,0.2170294784580499,0.06720346355013973,3,1,0,6,242296,exact,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.06400000000000002,0.0,0.061440000000000015,0.12544000000000002,0.11817407030348061
g_n16_m32_k3_020_q03,g_n16_m32_k3_020,q03,train,0.5,16,32,0.26666666666666666,4.0,0.375,5,5,2,0,0,0.5247048868033819,7.57416929541693,0.6398696786204738,0.08214285714285716,0.2170294784580499,0.06720346355013973,3,1,0,6,242296,exact,0.125,0.0625,0.03125,0.125,0.0,0.1875,0.3125,0.27193371548364176
g_n16_m32_k3_021_q00,g_n16_m32_k3_021,q00,train,0.2,16,32,0.26666666666666666,4.0,0.875,5,4,2,0,0,0.5521197832376967,7.845354667527404,0.7449384952239237,0.07857142857142857,0.2042857142857143,0.06978612090307004,3,1,1,3,242296,exact,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.008000000000000002,0.0016000000000000003,0.0009600000000000002,0.010560000000000003,0.01050463264508553
g_n16_m32_k3_021_q01,g_n16_m32_k3_021,q01,train,0.3,16,32,0.26666666666666666,4.0,0.875,5,4,2,0,0,0.5521197832376967,7.845354667527404,0.7449384952239237,0.07857142857142857,0.2042857142857143,0.06978612090307004,3,1,1,3,242296,exact,0.026999999999999996,0.0081,0.0024299999999999994,0.026999999999999996,0.0081,0.007289999999999998,0.04238999999999999,0.04151615353612825
