row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,row_weight_mean,row_weight_variance,row_weight_min,row_weight_max,column_weight_mean,column_weight_variance,column_weight_min,column_weight_max,N_dep_2,N_dep_3,N_dep_4,dependency_subset_tests,dependency_count_status,min_dependency_order,q_power_2,q_power_3,q_power_4,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_dep_4,log1p_H_dep_4
code_n32_k20_cw3_055_q00,code_n32_k20_cw3_055,q00,validation,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,6.333333333333333,3.0,13.0,3.0,0.0,3.0,3.0,3,90,1319,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.07680000000000001,0.3686400000000001,0.86441984,1.30985984,0.8371868473682049
code_n32_k20_cw3_055_q01,code_n32_k20_cw3_055,q01,validation,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,6.333333333333333,3.0,13.0,3.0,0.0,3.0,3.0,3,90,1319,41416,exact,2,0.0484,0.010648,0.00234256,0.1452,0.95832,3.08983664,4.19335664,1.6473802395693005
code_n32_k20_cw3_055_q02,code_n32_k20_cw3_055,q02,validation,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,6.333333333333333,3.0,13.0,3.0,0.0,3.0,3.0,3,90,1319,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.23520000000000002,1.9756800000000005,8.107312640000004,10.318192640000003,2.4264113992505134
code_n32_k20_cw3_055_q03,code_n32_k20_cw3_055,q03,validation,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,6.333333333333333,3.0,13.0,3.0,0.0,3.0,3.0,3,90,1319,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,3.5373600000000005,17.626271840000005,21.510431840000006,3.113978839097129
code_n32_k20_cw3_056_q00,code_n32_k20_cw3_056,q00,test,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,10.333333333333334,3.0,14.0,3.0,0.0,3.0,3.0,2,60,900,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.589824,0.886784,0.6348737924259343
code_n32_k20_cw3_056_q01,code_n32_k20_cw3_056,q01,test,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,10.333333333333334,3.0,14.0,3.0,0.0,3.0,3.0,2,60,900,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.108304,2.843984,1.3465093287684782
code_n32_k20_cw3_056_q02,code_n32_k20_cw3_056,q02,test,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,10.333333333333334,3.0,14.0,3.0,0.0,3.0,3.0,2,60,900,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.531904000000002,7.005824000000002,2.0801692768163753
code_n32_k20_cw3_056_q03,code_n32_k20_cw3_056,q03,test,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,10.333333333333334,3.0,14.0,3.0,0.0,3.0,3.0,2,60,900,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,12.027024000000004,14.616464000000004,2.7483257423440652
code_n32_k20_cw3_057_q00,code_n32_k20_cw3_057,q00,test,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,7.0,5.0,12.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.30343168,0.45191168000000004,0.3728810881063201
code_n32_k20_cw3_057_q01,code_n32_k20_cw3_057,q01,test,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,7.0,5.0,12.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.0846052800000001,1.45244528,0.8970856002818609
code_n32_k20_cw3_057_q02,code_n32_k20_cw3_057,q02,test,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,7.0,5.0,12.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.845857280000001,3.5828172800000013,1.5223139356508066
code_n32_k20_cw3_057_q03,code_n32_k20_cw3_057,q03,test,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,7.0,5.0,12.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.187235680000002,7.481955680000002,2.137941045856008
code_n32_k20_cw3_058_q00,code_n32_k20_cw3_058,q00,test,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,7.166666666666667,5.0,14.0,3.0,0.0,3.0,3.0,0,0,33,41416,exact,4,0.0256,0.004096000000000001,0.00065536,0.0,0.0,0.02162688,0.02162688,0.021396337058018428
code_n32_k20_cw3_058_q01,code_n32_k20_cw3_058,q01,test,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,7.166666666666667,5.0,14.0,3.0,0.0,3.0,3.0,0,0,33,41416,exact,4,0.0484,0.010648,0.00234256,0.0,0.0,0.07730448,0.07730448,0.07446206945387249
code_n32_k20_cw3_058_q02,code_n32_k20_cw3_058,q02,test,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,7.166666666666667,5.0,14.0,3.0,0.0,3.0,3.0,0,0,33,41416,exact,4,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.0,0.0,0.20283648000000007,0.20283648000000007,0.18468250090410765
code_n32_k20_cw3_058_q03,code_n32_k20_cw3_058,q03,test,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,7.166666666666667,5.0,14.0,3.0,0.0,3.0,3.0,0,0,33,41416,exact,4,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.0,0.0,0.44099088000000014,0.44099088000000014,0.36533098805912
code_n32_k20_cw3_059_q00,code_n32_k20_cw3_059,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,4.833333333333333,5.0,13.0,3.0,0.0,3.0,3.0,6,178,2577,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.15360000000000001,0.7290880000000001,1.68886272,2.5715507200000003,1.2729998768280262
code_n32_k20_cw3_059_q01,code_n32_k20_cw3_059,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,4.833333333333333,5.0,13.0,3.0,0.0,3.0,3.0,6,178,2577,41416,exact,2,0.0484,0.010648,0.00234256,0.2904,1.895344,6.03677712,8.22252112,2.221648440537576
code_n32_k20_cw3_059_q02,code_n32_k20_cw3_059,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,4.833333333333333,5.0,13.0,3.0,0.0,3.0,3.0,6,178,2577,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.47040000000000004,3.907456000000001,15.839685120000006,20.217541120000007,3.0548282508826756
code_n32_k20_cw3_059_q03,code_n32_k20_cw3_059,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,4.833333333333333,5.0,13.0,3.0,0.0,3.0,3.0,6,178,2577,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.6936000000000001,6.996112000000001,34.43737872000001,42.12709072000001,3.7641513546401524
code_n32_k20_cw3_060_q00,code_n32_k20_cw3_060,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,5.5,5.0,11.0,3.0,0.0,3.0,3.0,0,0,39,41416,exact,4,0.0256,0.004096000000000001,0.00065536,0.0,0.0,0.02555904,0.02555904,0.02523786878923756
code_n32_k20_cw3_060_q01,code_n32_k20_cw3_060,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,5.5,5.0,11.0,3.0,0.0,3.0,3.0,0,0,39,41416,exact,4,0.0484,0.010648,0.00234256,0.0,0.0,0.09135984,0.09135984,0.08742447831819192
code_n32_k20_cw3_060_q02,code_n32_k20_cw3_060,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,5.5,5.0,11.0,3.0,0.0,3.0,3.0,0,0,39,41416,exact,4,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.0,0.0,0.2397158400000001,0.2397158400000001,0.21488219206516235
code_n32_k20_cw3_060_q03,code_n32_k20_cw3_060,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,5.5,5.0,11.0,3.0,0.0,3.0,3.0,0,0,39,41416,exact,4,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.0,0.0,0.5211710400000001,0.5211710400000001,0.41948045928885697
code_n32_k20_cw3_061_q00,code_n32_k20_cw3_061,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.30343168,0.45191168000000004,0.3728810881063201
code_n32_k20_cw3_061_q01,code_n32_k20_cw3_061,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.0846052800000001,1.45244528,0.8970856002818609
code_n32_k20_cw3_061_q02,code_n32_k20_cw3_061,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.845857280000001,3.5828172800000013,1.5223139356508066
code_n32_k20_cw3_061_q03,code_n32_k20_cw3_061,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,463,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.187235680000002,7.481955680000002,2.137941045856008
code_n32_k20_cw3_062_q00,code_n32_k20_cw3_062,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,5.166666666666667,4.0,12.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.5865472,0.8835072000000002,0.6331355708132125
code_n32_k20_cw3_062_q01,code_n32_k20_cw3_062,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,5.166666666666667,4.0,12.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.0965912,2.8322712,1.3434576300469516
code_n32_k20_cw3_062_q02,code_n32_k20_cw3_062,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,5.166666666666667,4.0,12.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.501171200000002,6.975091200000002,2.076323084342198
code_n32_k20_cw3_062_q03,code_n32_k20_cw3_062,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,5.166666666666667,4.0,12.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,11.960207200000005,14.549647200000004,2.7440379502649708
code_n32_k20_cw3_063_q00,code_n32_k20_cw3_063,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,3.0,6.0,12.0,3.0,0.0,3.0,3.0,3,90,1318,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.07680000000000001,0.3686400000000001,0.8637644800000001,1.30920448,0.8369030842685832
code_n32_k20_cw3_063_q01,code_n32_k20_cw3_063,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,3.0,6.0,12.0,3.0,0.0,3.0,3.0,3,90,1318,41416,exact,2,0.0484,0.010648,0.00234256,0.1452,0.95832,3.08749408,4.19101408,1.6469290692282368
code_n32_k20_cw3_063_q02,code_n32_k20_cw3_063,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,3.0,6.0,12.0,3.0,0.0,3.0,3.0,3,90,1318,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.23520000000000002,1.9756800000000005,8.101166080000002,10.312046080000002,2.4258681826961324
code_n32_k20_cw3_063_q03,code_n32_k20_cw3_063,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,3.0,6.0,12.0,3.0,0.0,3.0,3.0,3,90,1318,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,3.5373600000000005,17.612908480000005,21.497068480000006,3.1133850109441465
code_n32_k20_cw3_064_q00,code_n32_k20_cw3_064,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,11.0,4.0,13.0,3.0,0.0,3.0,3.0,2,60,906,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.59375616,0.89071616,0.636955677934178
code_n32_k20_cw3_064_q01,code_n32_k20_cw3_064,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,11.0,4.0,13.0,3.0,0.0,3.0,3.0,2,60,906,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.12235936,2.85803936,1.3501591166087894
code_n32_k20_cw3_064_q02,code_n32_k20_cw3_064,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,11.0,4.0,13.0,3.0,0.0,3.0,3.0,2,60,906,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.568783360000002,7.042703360000003,2.0847652654812463
code_n32_k20_cw3_064_q03,code_n32_k20_cw3_064,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,11.0,4.0,13.0,3.0,0.0,3.0,3.0,2,60,906,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,12.107204160000004,14.696644160000004,2.7534469417362515
code_n32_k20_cw3_065_q00,code_n32_k20_cw3_065,q00,test,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,5.666666666666667,4.0,14.0,3.0,0.0,3.0,3.0,3,90,1325,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.07680000000000001,0.3686400000000001,0.868352,1.313792,0.8388877370908994
code_n32_k20_cw3_065_q01,code_n32_k20_cw3_065,q01,test,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,5.666666666666667,4.0,14.0,3.0,0.0,3.0,3.0,3,90,1325,41416,exact,2,0.0484,0.010648,0.00234256,0.1452,0.95832,3.103892,4.207412,1.6500829953064127
code_n32_k20_cw3_065_q02,code_n32_k20_cw3_065,q02,test,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,5.666666666666667,4.0,14.0,3.0,0.0,3.0,3.0,3,90,1325,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.23520000000000002,1.9756800000000005,8.144192000000004,10.355072000000003,2.4296645163564414
code_n32_k20_cw3_065_q03,code_n32_k20_cw3_065,q03,test,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,5.666666666666667,4.0,14.0,3.0,0.0,3.0,3.0,3,90,1325,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,3.5373600000000005,17.706452000000006,21.590612000000007,3.1175344217464067
code_n32_k20_cw3_066_q00,code_n32_k20_cw3_066,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,7.5,4.0,14.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.5865472,0.8835072000000002,0.6331355708132125
code_n32_k20_cw3_066_q01,code_n32_k20_cw3_066,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,7.5,4.0,14.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.0965912,2.8322712,1.3434576300469516
code_n32_k20_cw3_066_q02,code_n32_k20_cw3_066,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,7.5,4.0,14.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.501171200000002,6.975091200000002,2.076323084342198
code_n32_k20_cw3_066_q03,code_n32_k20_cw3_066,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,7.5,4.0,14.0,3.0,0.0,3.0,3.0,2,60,895,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,11.960207200000005,14.549647200000004,2.7440379502649708
code_n32_k20_cw3_067_q00,code_n32_k20_cw3_067,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.30212096,0.45060096000000005,0.3719779257420753
code_n32_k20_cw3_067_q01,code_n32_k20_cw3_067,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.0799201600000001,1.44776016,0.8951733859941188
code_n32_k20_cw3_067_q02,code_n32_k20_cw3_067,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.833564160000001,3.5705241600000015,1.5196278941714991
code_n32_k20_cw3_067_q03,code_n32_k20_cw3_067,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,4.833333333333333,5.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.160508960000002,7.455228960000002,2.134785061818309
code_n32_k20_cw3_068_q00,code_n32_k20_cw3_068,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,8.666666666666666,2.0,14.0,3.0,0.0,3.0,3.0,2,60,916,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.60030976,0.8972697600000001,0.6404158843220986
code_n32_k20_cw3_068_q01,code_n32_k20_cw3_068,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,8.666666666666666,2.0,14.0,3.0,0.0,3.0,3.0,2,60,916,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.14578496,2.8814649599999997,1.3562126493850042
code_n32_k20_cw3_068_q02,code_n32_k20_cw3_068,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,8.666666666666666,2.0,14.0,3.0,0.0,3.0,3.0,2,60,916,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.630248960000002,7.104168960000003,2.0923786156925206
code_n32_k20_cw3_068_q03,code_n32_k20_cw3_068,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,8.666666666666666,2.0,14.0,3.0,0.0,3.0,3.0,2,60,916,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,12.240837760000005,14.830277760000005,2.761924420169812
code_n32_k20_cw3_069_q00,code_n32_k20_cw3_069,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.30212096,0.45060096000000005,0.3719779257420753
code_n32_k20_cw3_069_q01,code_n32_k20_cw3_069,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.0799201600000001,1.44776016,0.8951733859941188
code_n32_k20_cw3_069_q02,code_n32_k20_cw3_069,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.833564160000001,3.5705241600000015,1.5196278941714991
code_n32_k20_cw3_069_q03,code_n32_k20_cw3_069,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,1,30,461,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.160508960000002,7.455228960000002,2.134785061818309
code_n32_k20_cw3_070_q00,code_n32_k20_cw3_070,q00,validation,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,6,172,2408,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.15360000000000001,0.7045120000000001,1.57810688,2.43621888,1.2343717040721696
code_n32_k20_cw3_070_q01,code_n32_k20_cw3_070,q01,validation,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,6,172,2408,41416,exact,2,0.0484,0.010648,0.00234256,0.2904,1.831456,5.64088448,7.762740480000001,2.170508696206662
code_n32_k20_cw3_070_q02,code_n32_k20_cw3_070,q02,validation,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,6,172,2408,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.47040000000000004,3.775744000000001,14.800916480000005,19.047060480000006,2.9980825335280494
code_n32_k20_cw3_070_q03,code_n32_k20_cw3_070,q03,validation,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,5.5,4.0,11.0,3.0,0.0,3.0,3.0,6,172,2408,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.6936000000000001,6.760288000000001,32.17897088000001,39.63285888000001,3.7045770712948345
code_n32_k20_cw3_071_q00,code_n32_k20_cw3_071,q00,validation,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,7.833333333333333,1.0,11.0,3.0,0.0,3.0,3.0,1,30,475,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.311296,0.4597760000000001,0.37828299929194414
code_n32_k20_cw3_071_q01,code_n32_k20_cw3_071,q01,validation,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,7.833333333333333,1.0,11.0,3.0,0.0,3.0,3.0,1,30,475,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.112716,1.480556,0.9084827285976599
code_n32_k20_cw3_071_q02,code_n32_k20_cw3_071,q02,validation,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,7.833333333333333,1.0,11.0,3.0,0.0,3.0,3.0,1,30,475,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.919616000000001,3.656576000000001,1.5382804141177264
code_n32_k20_cw3_071_q03,code_n32_k20_cw3_071,q03,validation,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,7.833333333333333,1.0,11.0,3.0,0.0,3.0,3.0,1,30,475,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.347596000000002,7.642316000000002,2.1566706024510487
code_n32_k20_cw3_072_q00,code_n32_k20_cw3_072,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,6.833333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,30,471,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.12288000000000002,0.30867456,0.45715456,0.3764856025752098
code_n32_k20_cw3_072_q01,code_n32_k20_cw3_072,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,6.833333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,30,471,41416,exact,2,0.0484,0.010648,0.00234256,0.0484,0.31944,1.10334576,1.47118576,0.9046981002229842
code_n32_k20_cw3_072_q02,code_n32_k20_cw3_072,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,6.833333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,30,471,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.6585600000000001,2.8950297600000012,3.6319897600000015,1.5329865295601335
code_n32_k20_cw3_072_q03,code_n32_k20_cw3_072,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,6.833333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,30,471,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.1791200000000002,6.294142560000002,7.588862560000002,2.150466312793209
code_n32_k20_cw3_073_q00,code_n32_k20_cw3_073,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,7.333333333333333,5.0,14.0,3.0,0.0,3.0,3.0,2,60,889,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.24576000000000003,0.58261504,0.87957504,0.6310457087371979
code_n32_k20_cw3_073_q01,code_n32_k20_cw3_073,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,7.333333333333333,5.0,14.0,3.0,0.0,3.0,3.0,2,60,889,41416,exact,2,0.0484,0.010648,0.00234256,0.0968,0.63888,2.0825358400000002,2.81821584,1.3397832559214902
code_n32_k20_cw3_073_q02,code_n32_k20_cw3_073,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,7.333333333333333,5.0,14.0,3.0,0.0,3.0,3.0,2,60,889,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.3171200000000003,5.464291840000002,6.938211840000003,2.0716880408276643
code_n32_k20_cw3_073_q03,code_n32_k20_cw3_073,q03,train,0.34,32,20,12,0.625,0.03499999999999992,3,0.25,8.0,7.333333333333333,5.0,14.0,3.0,0.0,3.0,3.0,2,60,889,41416,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.3582400000000003,11.880027040000003,14.469467040000003,2.738868212795656
code_n32_k20_cw3_074_q00,code_n32_k20_cw3_074,q00,train,0.16,32,20,12,0.625,0.21499999999999997,3,0.25,8.0,4.5,4.0,12.0,3.0,0.0,3.0,3.0,6,180,2608,41416,exact,2,0.0256,0.004096000000000001,0.00065536,0.15360000000000001,0.7372800000000002,1.70917888,2.60005888,1.2809502008838693
code_n32_k20_cw3_074_q01,code_n32_k20_cw3_074,q01,train,0.22,32,20,12,0.625,0.15500000000000003,3,0.25,8.0,4.5,4.0,12.0,3.0,0.0,3.0,3.0,6,180,2608,41416,exact,2,0.0484,0.010648,0.00234256,0.2904,1.91664,6.10939648,8.31643648,2.231780203651032
code_n32_k20_cw3_074_q02,code_n32_k20_cw3_074,q02,train,0.28,32,20,12,0.625,0.09499999999999997,3,0.25,8.0,4.5,4.0,12.0,3.0,0.0,3.0,3.0,6,180,2608,41416,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.47040000000000004,3.951360000000001,16.030228480000005,20.451988480000004,3.065817344107669
