graph_id,state_id,split,future_index,future_seed,max_h,first_disconnect_step
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p0,train,61,1237457970,8,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p0,train,62,1238457973,8,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p0,train,63,1239457976,8,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,0,3307285206,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,1,3308285209,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,2,3309285212,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,3,3310285215,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,4,3311285218,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,5,3312285221,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,6,3313285224,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,7,3314285227,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,8,3315285230,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,9,3316285233,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,10,3317285236,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,11,3318285239,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,12,3319285242,7,2
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,13,3320285245,7,3
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,14,3321285248,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,15,3322285251,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,16,3323285254,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,17,3324285257,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,18,3325285260,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,19,3326285263,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,20,3327285266,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,21,3328285269,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,22,3329285272,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,23,3330285275,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,24,3331285278,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,25,3332285281,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,26,3333285284,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,27,3334285287,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,28,3335285290,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,29,3336285293,7,2
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,30,3337285296,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,31,3338285299,7,
