seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,flagged_run_fraction,no_collapse_fraction,collapse_at_first_step_fraction,far_above_q_fraction,post_policy_below_q_fraction,recovery_unused_fraction_among_recovery_allocations,reconfiguration_unused_fraction_among_reconfiguration_allocations,maintained_step_ratio_range,maintained_flow_ratio_range,minimum_margin_range,observed_score_range,group_degeneracy_flags,exclusion_recommendation
2014,layered_dag,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.21875,2.0,0.60375,,keep
2014,layered_dag,scalar_only_control,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,2.0,0.020000000000000018,all_no_collapse|high_flag_fraction,review
2014,random_geometric,bottleneck_attack,10,4,8,0.32,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.875,0.6875,5.0,1.6124999999999998,,keep
2014,random_geometric,clustered_failure,10,4,8,0.32,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.5,0.28125,4.0,0.6962499999999998,,keep
2014,random_geometric,demand_shock,10,4,8,0.32,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,1.0,0.9090909090909091,0.0,0.18181818181818182,0.0,1.0,0.0,0.375,0.07499999999999996,7.0,0.52,recovery_never_used|high_flag_fraction,review
2014,random_geometric,random_attrition,10,4,8,0.32,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,1.0,0.34375,,keep
2014,random_geometric,repairable_wear,10,4,8,0.32,primary_heldout,primary_heldout,True,graph|damage|allocation,heldout_graph_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,2.0,0.385,,keep
2014,random_geometric,scalar_only_control,10,4,8,0.32,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.875,0.21875,5.0,1.1337499999999998,,keep
2014,series_parallel,bottleneck_attack,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.3125,7.0,0.8824999999999998,,keep
2014,series_parallel,clustered_failure,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.5,0.21875,2.0,0.73875,,keep
2014,series_parallel,demand_shock,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,5.0,0.04999999999999982,all_no_collapse|recovery_never_used|high_flag_fraction,review
2014,series_parallel,random_attrition,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,0.26,,keep
2014,series_parallel,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28125,2.0,0.55125,,keep
2014,series_parallel,scalar_only_control,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.375,0.1875,3.0,0.5924999999999998,,keep
2015,grid,bottleneck_attack,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.3125,5.0,0.8624999999999998,,keep
2015,grid,clustered_failure,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,3.0,0.53,,keep
2015,grid,demand_shock,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|recovery_never_used|high_flag_fraction,review
2015,grid,random_attrition,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.885,,keep
2015,grid,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.46875,,keep
2015,grid,scalar_only_control,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.1875,5.0,0.7374999999999998,high_flag_fraction,review
2015,layered_dag,bottleneck_attack,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.375,0.1875,7.0,0.6325000000000001,high_flag_fraction,review
2015,layered_dag,clustered_failure,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.25,0.125,6.0,0.43499999999999983,,keep
2015,layered_dag,demand_shock,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.8181818181818182,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|recovery_never_used|high_flag_fraction,review
2015,layered_dag,random_attrition,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,2.0,0.76,,keep
2015,layered_dag,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.5,0.40625,4.0,0.94625,,keep
2015,layered_dag,scalar_only_control,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|high_flag_fraction,review
