row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,row_weight_mean,row_weight_variance,row_weight_min,row_weight_max,column_weight_mean,column_weight_variance,column_weight_min,column_weight_max,N_dep_2,N_dep_3,N_dep_4,dependency_subset_tests,dependency_count_status,min_dependency_order,q_power_2,q_power_3,q_power_4,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_018_q02,code_n24_k12_cw3_018,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.8333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.040499999999999994,0.040499999999999994,0.03970136685155206
code_n24_k12_cw3_018_q03,code_n24_k12_cw3_018,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.8333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.0839808,0.0839808,0.08064019068347023
code_n24_k12_cw3_019_q00,code_n24_k12_cw3_019,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.0,4.0,8.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0052488,0.0052488,0.005235073061631587
code_n24_k12_cw3_019_q01,code_n24_k12_cw3_019,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.0,4.0,8.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.016588799999999997,0.016588799999999997,0.01645270885409976
code_n24_k12_cw3_019_q02,code_n24_k12_cw3_019,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.0,4.0,8.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.040499999999999994,0.040499999999999994,0.03970136685155206
code_n24_k12_cw3_019_q03,code_n24_k12_cw3_019,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.0,4.0,8.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.0839808,0.0839808,0.08064019068347023
code_n24_k12_cw3_020_q00,code_n24_k12_cw3_020,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.5,2.0,11.0,3.0,0.0,3.0,3.0,1,22,239,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25089263999999994,0.41159663999999996,0.344721432538446
code_n24_k12_cw3_020_q01,code_n24_k12_cw3_020,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.5,2.0,11.0,3.0,0.0,3.0,3.0,1,22,239,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7929446399999999,1.1546726399999998,0.7676388048240694
code_n24_k12_cw3_020_q02,code_n24_k12_cw3_020,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.5,2.0,11.0,3.0,0.0,3.0,3.0,1,22,239,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9359,2.6199,1.2864464011467291
code_n24_k12_cw3_020_q03,code_n24_k12_cw3_020,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.5,2.0,11.0,3.0,0.0,3.0,3.0,1,22,239,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.014282239999999,5.170314239999999,1.8197497669283338
code_n24_k12_cw3_021_q00,code_n24_k12_cw3_021,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.166666666666667,2.0,12.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24984287999999996,0.41054687999999995,0.343977487348574
code_n24_k12_cw3_021_q01,code_n24_k12_cw3_021,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.166666666666667,2.0,12.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7896268799999999,1.15135488,0.7660978204057728
code_n24_k12_cw3_021_q02,code_n24_k12_cw3_021,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.166666666666667,2.0,12.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9278,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_021_q03,code_n24_k12_cw3_021,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.166666666666667,2.0,12.0,3.0,0.0,3.0,3.0,1,22,238,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9974860799999994,5.15351808,1.8170239637912096
code_n24_k12_cw3_022_q00,code_n24_k12_cw3_022,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.0,3.0,10.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4944369599999999,0.81584496,0.5965509020851566
code_n24_k12_cw3_022_q01,code_n24_k12_cw3_022,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.0,3.0,10.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5626649599999998,2.28612096,1.1897078296496906
code_n24_k12_cw3_022_q02,code_n24_k12_cw3_022,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.0,3.0,10.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.8150999999999997,5.1831,1.8218197638242628
code_n24_k12_cw3_022_q03,code_n24_k12_cw3_022,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.0,3.0,10.0,3.0,0.0,3.0,3.0,2,44,471,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.910991359999999,10.223055359999998,2.4179701767493875
code_n24_k12_cw3_023_q00,code_n24_k12_cw3_023,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24669359999999996,0.40739759999999997,0.3417423252767245
code_n24_k12_cw3_023_q01,code_n24_k12_cw3_023,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7796735999999999,1.1414015999999998,0.7614605679164989
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9035,2.5875,1.2774555810857395
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9470975999999993,5.103129599999999,1.8088016887948601
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.5,1.0,10.0,3.0,0.0,3.0,3.0,4,88,932,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.1296,0.513216,0.9783763199999999,1.62119232,0.963629298223167
code_n24_k12_cw3_024_q01,code_n24_k12_cw3_024,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.5,1.0,10.0,3.0,0.0,3.0,3.0,4,88,932,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.2304,1.2165119999999998,3.0921523199999994,4.53906432,1.7118255911879148
code_n24_k12_cw3_024_q02,code_n24_k12_cw3_024,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.5,1.0,10.0,3.0,0.0,3.0,3.0,4,88,932,12926,exact,2,0.09,0.026999999999999996,0.0081,0.36,2.3759999999999994,7.5492,10.2852,2.4234921327531285
code_n24_k12_cw3_024_q03,code_n24_k12_cw3_024,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.5,1.0,10.0,3.0,0.0,3.0,3.0,4,88,932,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.5184,4.105728,15.654021119999998,20.27814912,3.0576806832470775
code_n24_k12_cw3_025_q00,code_n24_k12_cw3_025,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25614143999999994,0.41684543999999996,0.3484328792477328
code_n24_k12_cw3_025_q01,code_n24_k12_cw3_025,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8095334399999998,1.1712614399999999,0.7753083074136438
code_n24_k12_cw3_025_q02,code_n24_k12_cw3_025,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9764,2.6603999999999997,1.297572431059086
code_n24_k12_cw3_025_q03,code_n24_k12_cw3_025,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,244,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.098263039999999,5.254295039999999,1.8332684341301144
code_n24_k12_cw3_026_q00,code_n24_k12_cw3_026,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,6,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.006298559999999999,0.006298559999999999,0.006278806971330837
code_n24_k12_cw3_026_q01,code_n24_k12_cw3_026,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,6,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.019906559999999997,0.019906559999999997,0.019711015256787718
code_n24_k12_cw3_026_q02,code_n24_k12_cw3_026,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,6,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0486,0.0486,0.04745594115629535
code_n24_k12_cw3_026_q03,code_n24_k12_cw3_026,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,6,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.10077695999999998,0.10077695999999998,0.09601625774534364
code_n24_k12_cw3_027_q00,code_n24_k12_cw3_027,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,1,22,246,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25824095999999996,0.41894496,0.34991360954684847
code_n24_k12_cw3_027_q01,code_n24_k12_cw3_027,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,1,22,246,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8161689599999998,1.1778969599999998,0.7783597139334224
code_n24_k12_cw3_027_q02,code_n24_k12_cw3_027,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,1,22,246,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9926,2.6765999999999996,1.301988412066634
code_n24_k12_cw3_027_q03,code_n24_k12_cw3_027,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,1,22,246,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.131855359999999,5.287887359999999,1.8386251414804518
code_n24_k12_cw3_028_q00,code_n24_k12_cw3_028,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.5,4.0,9.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24774335999999997,0.40844736,0.34248793454395704
code_n24_k12_cw3_028_q01,code_n24_k12_cw3_028,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.5,4.0,9.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7829913599999999,1.1447193599999999,0.7630087093215661
code_n24_k12_cw3_028_q02,code_n24_k12_cw3_028,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.5,4.0,9.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9116,2.5955999999999997,1.2797108757171072
code_n24_k12_cw3_028_q03,code_n24_k12_cw3_028,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.5,4.0,9.0,3.0,0.0,3.0,3.0,1,22,236,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9638937599999995,5.119925759999999,1.8115499657317025
code_n24_k12_cw3_029_q00,code_n24_k12_cw3_029,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,11,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.011547359999999998,0.011547359999999998,0.011481198081718715
code_n24_k12_cw3_029_q01,code_n24_k12_cw3_029,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,11,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.03649535999999999,0.03649535999999999,0.03584517627972158
code_n24_k12_cw3_029_q02,code_n24_k12_cw3_029,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,11,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0891,0.0891,0.0853516670995037
code_n24_k12_cw3_029_q03,code_n24_k12_cw3_029,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,11,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.18475775999999997,0.18475775999999997,0.1695383317491533
code_n24_k12_cw3_030_q00,code_n24_k12_cw3_030,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.0,4.0,12.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.24669359999999996,0.40739759999999997,0.3417423252767245
code_n24_k12_cw3_030_q01,code_n24_k12_cw3_030,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.0,4.0,12.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.7796735999999999,1.1414015999999998,0.7614605679164989
code_n24_k12_cw3_030_q02,code_n24_k12_cw3_030,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.0,4.0,12.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9035,2.5875,1.2774555810857395
code_n24_k12_cw3_030_q03,code_n24_k12_cw3_030,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.0,4.0,12.0,3.0,0.0,3.0,3.0,1,22,235,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,3.9470975999999993,5.103129599999999,1.8088016887948601
code_n24_k12_cw3_031_q00,code_n24_k12_cw3_031,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.008398079999999999,0.008398079999999999,0.008363012323468396
code_n24_k12_cw3_031_q01,code_n24_k12_cw3_031,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.026542079999999996,0.026542079999999996,0.02619595030443698
code_n24_k12_cw3_031_q02,code_n24_k12_cw3_031,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0648,0.0648,0.06278698809876482
code_n24_k12_cw3_031_q03,code_n24_k12_cw3_031,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.6666666666666665,3.0,9.0,3.0,0.0,3.0,3.0,0,0,8,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.13436927999999998,0.13436927999999998,0.12607679603412303
code_n24_k12_cw3_032_q00,code_n24_k12_cw3_032,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.0,3.0,11.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0052488,0.0052488,0.005235073061631587
code_n24_k12_cw3_032_q01,code_n24_k12_cw3_032,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.0,3.0,11.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.016588799999999997,0.016588799999999997,0.01645270885409976
code_n24_k12_cw3_032_q02,code_n24_k12_cw3_032,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.0,3.0,11.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.040499999999999994,0.040499999999999994,0.03970136685155206
code_n24_k12_cw3_032_q03,code_n24_k12_cw3_032,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.0,3.0,11.0,3.0,0.0,3.0,3.0,0,0,5,12926,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.0839808,0.0839808,0.08064019068347023
code_n24_k12_cw3_033_q00,code_n24_k12_cw3_033,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,8.5,2.0,10.0,3.0,0.0,3.0,3.0,1,22,252,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.26453952,0.42524352,0.35434269034844146
code_n24_k12_cw3_033_q01,code_n24_k12_cw3_033,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,8.5,2.0,10.0,3.0,0.0,3.0,3.0,1,22,252,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8360755199999998,1.19780352,0.7874584616310056
code_n24_k12_cw3_033_q02,code_n24_k12_cw3_033,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,8.5,2.0,10.0,3.0,0.0,3.0,3.0,1,22,252,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,2.0412,2.7251999999999996,1.3151205416653655
code_n24_k12_cw3_033_q03,code_n24_k12_cw3_033,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,8.5,2.0,10.0,3.0,0.0,3.0,3.0,1,22,252,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.23263232,5.388664319999999,1.8545252199362692
code_n24_k12_cw3_034_q00,code_n24_k12_cw3_034,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,10.666666666666666,3.0,14.0,3.0,0.0,3.0,3.0,2,44,474,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.256608,0.4975862399999999,0.8189942399999999,0.5982837329559303
code_n24_k12_cw3_034_q01,code_n24_k12_cw3_034,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,10.666666666666666,3.0,14.0,3.0,0.0,3.0,3.0,2,44,474,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.6082559999999999,1.5726182399999997,2.2960742399999994,1.1927321360654022
code_n24_k12_cw3_034_q02,code_n24_k12_cw3_034,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,10.666666666666666,3.0,14.0,3.0,0.0,3.0,3.0,2,44,474,12926,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.1879999999999997,3.8394,5.2074,1.825742128725519
code_n24_k12_cw3_034_q03,code_n24_k12_cw3_034,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,10.666666666666666,3.0,14.0,3.0,0.0,3.0,3.0,2,44,474,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.052864,7.961379839999998,10.273443839999999,2.4224498572380178
code_n24_k12_cw3_035_q00,code_n24_k12_cw3_035,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.6666666666666665,2.0,10.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.25509168,0.41579568,0.3476916910748675
code_n24_k12_cw3_035_q01,code_n24_k12_cw3_035,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.6666666666666665,2.0,10.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8062156799999999,1.1679436799999998,0.7737791053801907
code_n24_k12_cw3_035_q02,code_n24_k12_cw3_035,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.6666666666666665,2.0,10.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,1.9683,2.6523,1.2953571061277547
code_n24_k12_cw3_035_q03,code_n24_k12_cw3_035,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.6666666666666665,2.0,10.0,3.0,0.0,3.0,3.0,1,22,243,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.08146688,5.2374988799999995,1.8305792815185027
code_n24_k12_cw3_036_q00,code_n24_k12_cw3_036,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.5,1.0,9.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.26034048,0.42104448,0.3513921505251397
code_n24_k12_cw3_036_q01,code_n24_k12_cw3_036,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.5,1.0,9.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8228044799999998,1.1845324799999997,0.7814018376897561
code_n24_k12_cw3_036_q02,code_n24_k12_cw3_036,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.5,1.0,9.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,2.0088,2.6927999999999996,1.3063849778915886
code_n24_k12_cw3_036_q03,code_n24_k12_cw3_036,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.5,1.0,9.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.16544768,5.3214796799999995,1.8439533073376932
code_n24_k12_cw3_037_q00,code_n24_k12_cw3_037,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,10.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,3,66,708,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0972,0.384912,0.7432300799999999,1.22534208,0.7999106476210583
code_n24_k12_cw3_037_q01,code_n24_k12_cw3_037,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,10.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,3,66,708,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1728,0.9123839999999999,2.3489740799999996,3.4341580799999996,1.489337762340297
code_n24_k12_cw3_037_q02,code_n24_k12_cw3_037,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,10.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,3,66,708,12926,exact,2,0.09,0.026999999999999996,0.0081,0.27,1.7819999999999998,5.7348,7.7867999999999995,2.1732505953578936
code_n24_k12_cw3_037_q03,code_n24_k12_cw3_037,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,10.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,3,66,708,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.3888,3.079296,11.891681279999998,15.359777279999998,2.794825717390002
code_n24_k12_cw3_038_q00,code_n24_k12_cw3_038,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.26034048,0.42104448,0.3513921505251397
code_n24_k12_cw3_038_q01,code_n24_k12_cw3_038,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8228044799999998,1.1845324799999997,0.7814018376897561
code_n24_k12_cw3_038_q02,code_n24_k12_cw3_038,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,2.0088,2.6927999999999996,1.3063849778915886
code_n24_k12_cw3_038_q03,code_n24_k12_cw3_038,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.0,1.0,10.0,3.0,0.0,3.0,3.0,1,22,248,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.16544768,5.3214796799999995,1.8439533073376932
