row_id,graph_id,q_id,split,q,n,m,edge_density,mean_degree,degree_variance,degree_s,degree_t,shortest_st_path_length,bridge_count,st_bridge_count,algebraic_connectivity,laplacian_spectral_radius,effective_resistance_st,betweenness_mean,betweenness_max,betweenness_std,kappa,N_kappa,N_kappa_plus_1,N_kappa_plus_2,cutset_subset_tests,cutset_count_status,q_power_kappa,q_power_kappa_plus_1,q_power_kappa_plus_2,N_kappa_q_kappa,N_kappa_plus_1_q,N_kappa_plus_2_q,H_cut_2,log1p_H_cut_2
g_n16_m24_k2_029_q00,g_n16_m24_k2_029,q00,train,0.2,16,24,0.2,3.0,0.75,3,3,4,0,0,0.23448697999830148,6.720875069039241,1.8575865883754568,0.1267857142857143,0.42619047619047623,0.12571930229889738,2,1,8,20,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.06400000000000002,0.03200000000000001,0.13600000000000004,0.12751332029895965
g_n16_m24_k2_029_q01,g_n16_m24_k2_029,q01,train,0.3,16,24,0.2,3.0,0.75,3,3,4,0,0,0.23448697999830148,6.720875069039241,1.8575865883754568,0.1267857142857143,0.42619047619047623,0.12571930229889738,2,1,8,20,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.21599999999999997,0.16199999999999998,0.4679999999999999,0.3839009301923238
g_n16_m24_k2_029_q02,g_n16_m24_k2_029,q02,train,0.4,16,24,0.2,3.0,0.75,3,3,4,0,0,0.23448697999830148,6.720875069039241,1.8575865883754568,0.1267857142857143,0.42619047619047623,0.12571930229889738,2,1,8,20,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.5120000000000001,0.5120000000000001,1.1840000000000002,0.7811580578826587
g_n16_m24_k2_029_q03,g_n16_m24_k2_029,q03,train,0.5,16,24,0.2,3.0,0.75,3,3,4,0,0,0.23448697999830148,6.720875069039241,1.8575865883754568,0.1267857142857143,0.42619047619047623,0.12571930229889738,2,1,8,20,12926,exact,0.25,0.125,0.0625,0.25,1.0,1.25,2.5,1.252762968495368
g_n16_m24_k2_030_q00,g_n16_m24_k2_030,q00,train,0.2,16,24,0.2,3.0,1.0,4,3,2,0,0,0.240599895362795,6.311366984574057,1.0788163716814159,0.11845238095238096,0.3682539682539683,0.1250275542822701,2,1,4,11,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.03200000000000001,0.017600000000000005,0.08960000000000001,0.08581065641311088
g_n16_m24_k2_030_q01,g_n16_m24_k2_030,q01,train,0.3,16,24,0.2,3.0,1.0,4,3,2,0,0,0.240599895362795,6.311366984574057,1.0788163716814159,0.11845238095238096,0.3682539682539683,0.1250275542822701,2,1,4,11,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.10799999999999998,0.0891,0.28709999999999997,0.252391625673195
g_n16_m24_k2_030_q02,g_n16_m24_k2_030,q02,train,0.4,16,24,0.2,3.0,1.0,4,3,2,0,0,0.240599895362795,6.311366984574057,1.0788163716814159,0.11845238095238096,0.3682539682539683,0.1250275542822701,2,1,4,11,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.25600000000000006,0.2816000000000001,0.6976000000000002,0.5292154888775817
g_n16_m24_k2_030_q03,g_n16_m24_k2_030,q03,train,0.5,16,24,0.2,3.0,1.0,4,3,2,0,0,0.240599895362795,6.311366984574057,1.0788163716814159,0.11845238095238096,0.3682539682539683,0.1250275542822701,2,1,4,11,12926,exact,0.25,0.125,0.0625,0.25,0.5,0.6875,1.4375,0.8909729238898652
g_n16_m24_k2_031_q00,g_n16_m24_k2_031,q00,train,0.2,16,24,0.2,3.0,0.875,3,4,3,0,0,0.28121167557222576,6.741603143241582,1.3581801407776948,0.11607142857142859,0.38768707482993214,0.11172210459662174,2,1,4,11,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.03200000000000001,0.017600000000000005,0.08960000000000001,0.08581065641311088
g_n16_m24_k2_031_q01,g_n16_m24_k2_031,q01,train,0.3,16,24,0.2,3.0,0.875,3,4,3,0,0,0.28121167557222576,6.741603143241582,1.3581801407776948,0.11607142857142859,0.38768707482993214,0.11172210459662174,2,1,4,11,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.10799999999999998,0.0891,0.28709999999999997,0.252391625673195
