row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_stop_2_norm_q2,N_stop_3_norm_q3,N_stop_4_norm_q4,N_stop_5_norm_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_stop_5_norm,log1p_H_stop_5_norm,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_019_q03,code_n24_k12_cw3_019,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.8333333333333333,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,0,0,11,0,55430,exact_all,3,0,3,9,47,12926,exact,4,0,0,6,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.13996799999999998,0.15116543999999998,0.28419102719999995,0.0,6.915415019762845e-05,1.4225996612083568e-05,6.686218407679276e-06,0.0,0.0,0.10077695999999998,0.5753244672,0.45446126198089554,9.00663652173913e-05,9.006230948584107e-05,0.10077695999999998,0.09601625774534364
code_n24_k12_cw3_020_q00,code_n24_k12_cw3_020,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.333333333333333,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,2,2,20,78,12926,exact,2,2,44,468,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.0209952,0.014738630399999997,0.00023478260869565215,5.7628458498023705e-06,1.975832862789384e-06,3.4675866741953695e-07,0.0648,0.256608,0.49128767999999995,0.11219783039999999,0.10633808504113759,0.00024286804607566345,0.00024283855840607298,0.81269568,0.5948150632985929
code_n24_k12_cw3_020_q01,code_n24_k12_cw3_020,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.333333333333333,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,2,2,20,78,12926,exact,2,2,44,468,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.06635519999999999,0.06210846719999999,0.0004173913043478261,1.3660079051383396e-05,6.244607566346696e-06,1.4612381705251268e-06,0.1152,0.6082559999999999,1.5527116799999998,0.2713116672,0.24004917630931547,0.0004387572291360814,0.0004386610033285054,2.2761676799999995,1.1866743490521319
code_n24_k12_cw3_020_q02,code_n24_k12_cw3_020,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.333333333333333,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,2,2,20,78,12926,exact,2,2,44,468,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.16199999999999998,0.18953999999999996,0.0006521739130434782,2.6679841897233196e-05,1.5245623941276115e-05,4.459345002823263e-06,0.18,1.1879999999999997,3.7908,0.58554,0.4609250433125284,0.0006985587238848108,0.0006983148453085151,5.158799999999999,1.8178819533736266
code_n24_k12_cw3_020_q03,code_n24_k12_cw3_020,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.333333333333333,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,2,2,20,78,12926,exact,2,2,44,468,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.3359232,0.4716361727999999,0.0009391304347826086,4.6102766798418964e-05,3.1613325804630145e-05,1.1096277357425182e-05,0.2592,2.052864,7.860602879999999,1.1600713728,0.77014126411313,0.001027942804743083,0.0010274148333234757,10.17266688,2.4134703383887897
code_n24_k12_cw3_021_q00,code_n24_k12_cw3_021,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.5,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,2,13,80,12926,exact,2,2,44,466,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.013646879999999998,0.015116543999999997,0.00023478260869565215,5.7628458498023705e-06,1.2842913608130997e-06,3.5564991530208916e-07,0.0648,0.256608,0.4891881599999999,0.10522742399999999,0.1000511273676686,0.0002421853958215697,0.00024215607367276368,0.81059616,0.5936561612130348
code_n24_k12_cw3_021_q01,code_n24_k12_cw3_021,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.5,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,2,13,80,12926,exact,2,2,44,466,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.043130879999999996,0.06370099199999998,0.0004173913043478261,1.3660079051383396e-05,4.058994918125352e-06,1.498705815923207e-06,0.1152,0.6082559999999999,1.5460761599999997,0.249679872,0.22288741611438992,0.00043660908413325805,0.0004365137981212343,2.26953216,1.1846469043372336
code_n24_k12_cw3_021_q02,code_n24_k12_cw3_021,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.5,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,2,13,80,12926,exact,2,2,44,466,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.10529999999999999,0.19439999999999996,0.0006521739130434782,2.6679841897233196e-05,9.909655561829474e-06,4.573687182382834e-06,0.18,1.1879999999999997,3.7746,0.5337,0.4276831166745971,0.0006933370976849237,0.0006930968505611592,5.1426,1.8152481052969591
code_n24_k12_cw3_021_q03,code_n24_k12_cw3_021,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.5,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,2,13,80,12926,exact,2,2,44,466,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.21835007999999997,0.4837294079999999,0.0009391304347826086,4.6102766798418964e-05,2.0548661773009595e-05,1.1380797289666853e-05,0.2592,2.052864,7.827010559999999,1.0545914879999998,0.7200770388925832,0.001017162660643704,0.0010166457012294441,10.13907456,2.410459157439717
code_n24_k12_cw3_022_q00,code_n24_k12_cw3_022,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.333333333333333,4.0,13.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,3,0,9,0,55430,exact_all,2,1,2,17,92,12926,exact,2,1,22,243,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.017845919999999998,0.0173840256,0.00011739130434782608,5.7628458498023705e-06,1.6794579333709767e-06,4.089974025974025e-07,0.0324,0.128304,0.25509168,0.0792939456,0.07630707327167693,0.0001252426055335968,0.00012523476333325462,0.41579568,0.3476916910748675
code_n24_k12_cw3_022_q01,code_n24_k12_cw3_022,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.333333333333333,4.0,13.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,3,0,9,0,55430,exact_all,2,1,2,17,92,12926,exact,2,1,22,243,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.056401919999999994,0.0732561408,0.00020869565217391305,1.3660079051383396e-05,5.3079164313946915e-06,1.723511688311688e-06,0.0576,0.30412799999999995,0.8062156799999999,0.21490606079999997,0.19466675758946744,0.00022938715934500283,0.0002293608541332083,1.1679436799999998,0.7737791053801907
code_n24_k12_cw3_022_q02,code_n24_k12_cw3_022,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.333333333333333,4.0,13.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,3,0,9,0,55430,exact_all,2,1,2,17,92,12926,exact,2,1,22,243,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.1377,0.22355999999999995,0.0003260869565217391,2.6679841897233196e-05,1.2958780350084698e-05,5.259740259740259e-06,0.09,0.5939999999999999,1.9683,0.5052599999999999,0.4089656407550679,0.00037098531902879725,0.00037091652099017873,2.6523,1.2953571061277547
code_n24_k12_cw3_022_q03,code_n24_k12_cw3_022,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.333333333333333,4.0,13.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,3,0,9,0,55430,exact_all,2,1,2,17,92,12926,exact,2,1,22,243,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.28553471999999996,0.5562888192,0.0004695652173913043,4.6102766798418964e-05,2.6871326933935627e-05,1.308791688311688e-05,0.1296,1.026432,4.08146688,1.0647355392,0.7250021500275465,0.0005556272280067757,0.0005554729243527532,5.2374988799999995,1.8305792815185027
code_n24_k12_cw3_023_q00,code_n24_k12_cw3_023,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,3,2,25,162,12926,exact,2,3,66,697,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0972,0.011663999999999999,0.026243999999999996,0.030611001599999996,0.00035217391304347823,5.7628458498023705e-06,2.4697910784867306e-06,7.201910784867306e-07,0.0972,0.384912,0.7316827199999999,0.16571900159999997,0.1533380654027154,0.0003611267410502541,0.00036106155048293585,1.2137947199999999,0.7947081109272434
code_n24_k12_cw3_023_q01,code_n24_k12_cw3_023,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,3,2,25,162,12926,exact,2,3,66,697,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1728,0.027647999999999995,0.08294399999999999,0.1289945088,0.0006260869565217391,1.3660079051383396e-05,7.80575945793337e-06,3.0348792772444944e-06,0.1728,0.9123839999999999,2.3124787199999997,0.41238650879999994,0.34528083305819296,0.0006505876743083003,0.0006503761338927381,3.3976627199999996,1.481073199787512
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,3,2,25,162,12926,exact,2,3,66,697,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.27,0.05399999999999999,0.20249999999999999,0.3936599999999999,0.0009782608695652173,2.6679841897233196e-05,1.9057029926595145e-05,9.261716544325237e-06,0.27,1.7819999999999998,5.6457,0.9201599999999999,0.6524085159009941,0.0010332594579333708,0.0010327260128061926,7.697699999999999,2.163058622893115
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.166666666666667,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,3,2,25,162,12926,exact,2,3,66,697,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.3888,0.09331199999999999,0.41990399999999994,0.9795520511999999,0.001408695652173913,4.6102766798418964e-05,3.951665725578769e-05,2.304611451157538e-05,0.3888,3.079296,11.706923519999998,1.8815680512,1.058334608204299,0.001517361190739695,0.0015162111614410159,15.175019519999998,2.783468047186854
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,2,2,11,69,12926,exact,2,2,44,466,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.011547359999999998,0.013038019199999999,0.00023478260869565215,5.7628458498023705e-06,1.0867080745341614e-06,3.0674805194805194e-07,0.0648,0.256608,0.4891881599999999,0.10104937919999998,0.0962637061444658,0.00024193891067193673,0.0002419096481734177,0.81059616,0.5936561612130348
code_n24_k12_cw3_024_q01,code_n24_k12_cw3_024,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,2,2,11,69,12926,exact,2,2,44,466,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.03649535999999999,0.05494210559999999,0.0004173913043478261,1.3660079051383396e-05,3.434534161490683e-06,1.292633766233766e-06,0.1152,0.6082559999999999,1.5460761599999997,0.2342854656,0.21049223227914915,0.000435778551326934,0.0004356836274302332,2.26953216,1.1846469043372336
code_n24_k12_cw3_024_q02,code_n24_k12_cw3_024,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,2,2,11,69,12926,exact,2,2,44,466,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.0891,0.16766999999999996,0.0006521739130434782,2.6679841897233196e-05,8.385093167701864e-06,3.9448051948051945e-06,0.18,1.1879999999999997,3.7746,0.49076999999999993,0.3992927649968223,0.0006911836533032184,0.0006909448958924002,5.1426,1.8152481052969591
code_n24_k12_cw3_024_q03,code_n24_k12_cw3_024,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,2,2,11,69,12926,exact,2,2,44,466,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.18475775999999997,0.41721661439999996,0.0009391304347826086,4.6102766798418964e-05,1.7387329192546582e-05,9.815937662337662e-06,0.2592,2.052864,7.827010559999999,0.9544863743999998,0.6701274348272371,0.0010124364684359116,0.001011924300297253,10.13907456,2.410459157439717
code_n24_k12_cw3_025_q00,code_n24_k12_cw3_025,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,0.8333333333333334,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,3,0,1,6,46,12926,exact,4,0,0,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.006298559999999999,0.0086920128,0.0,2.8814229249011852e-06,5.927498588368153e-07,2.0449870129870126e-07,0.0,0.0,0.004199039999999999,0.020822572799999998,0.020608746216567435,3.6786714850367018e-06,3.6786647187413484e-06,0.004199039999999999,0.004190248633147544
code_n24_k12_cw3_025_q01,code_n24_k12_cw3_025,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,0.8333333333333334,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,3,0,1,6,46,12926,exact,4,0,0,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.019906559999999997,0.0366280704,0.0,6.830039525691698e-06,1.8733822699040087e-06,8.61755844155844e-07,0.0,0.0,0.013271039999999998,0.07035863039999998,0.06799376091549861,9.56517763975155e-06,9.565131893731623e-06,0.013271039999999998,0.013183751176225745
code_n24_k12_cw3_025_q02,code_n24_k12_cw3_025,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,0.8333333333333334,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,3,0,1,6,46,12926,exact,4,0,0,4,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.0486,0.11177999999999998,0.0,1.3339920948616598e-05,4.573687182382834e-06,2.6298701298701294e-06,0.0,0.0,0.0324,0.18738,0.1717491991889191,2.054347826086956e-05,2.0543267246510006e-05,0.0324,0.031886188862321745
code_n24_k12_cw3_025_q03,code_n24_k12_cw3_025,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,0.8333333333333334,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,3,0,1,6,46,12926,exact,4,0,0,4,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.10077695999999998,0.2781444096,0.0,2.3051383399209482e-05,9.483997741389044e-06,6.54395844155844e-06,0.0,0.0,0.06718463999999999,0.4255773695999999,0.3545769033098688,3.9079339582156966e-05,3.907857600465921e-05,0.06718463999999999,0.06502400327204662
code_n24_k12_cw3_026_q00,code_n24_k12_cw3_026,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.333333333333333,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,15,105,12926,exact,2,2,44,466,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.015746399999999997,0.019840464,0.00023478260869565215,5.7628458498023705e-06,1.4818746470920382e-06,4.6679051383399205e-07,0.0648,0.256608,0.4891881599999999,0.11205086399999999,0.1062059357894969,0.00024249411970638055,0.00024246472275962959,0.81059616,0.5936561612130348
code_n24_k12_cw3_026_q01,code_n24_k12_cw3_026,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.333333333333333,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,15,105,12926,exact,2,2,44,466,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.04976639999999999,0.08360755199999999,0.0004173913043478261,1.3660079051383396e-05,4.6834556747600216e-06,1.9670513833992093e-06,0.1152,0.6082559999999999,1.5460761599999997,0.276221952,0.2439041133698365,0.0004377018904573688,0.0004376061269278134,2.26953216,1.1846469043372336
code_n24_k12_cw3_026_q02,code_n24_k12_cw3_026,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.333333333333333,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,15,105,12926,exact,2,2,44,466,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.1215,0.25514999999999993,0.0006521739130434782,2.6679841897233196e-05,1.1434217955957084e-05,6.002964426877469e-06,0.18,1.1879999999999997,3.7746,0.6106499999999999,0.47663782422874723,0.0006962909373235459,0.000696048639255622,5.1426,1.8152481052969591
code_n24_k12_cw3_026_q03,code_n24_k12_cw3_026,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.333333333333333,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,15,105,12926,exact,2,2,44,466,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.25194239999999996,0.634894848,0.0009391304347826086,4.6102766798418964e-05,2.370999435347261e-05,1.4937296442687746e-05,0.2592,2.052864,7.827010559999999,1.239349248,0.8061853093737843,0.0010238804923771879,0.001023356684259971,10.13907456,2.410459157439717
code_n24_k12_cw3_027_q00,code_n24_k12_cw3_027,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,11.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,1,0,0,0,2,24,1,0,8,0,55430,exact_all,2,2,7,36,178,12926,exact,2,2,44,476,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.040824,0.037791359999999996,0.03363431039999999,0.00023478260869565215,2.01699604743083e-05,3.556499153020892e-06,7.913210615471483e-07,0.0648,0.256608,0.4996857599999999,0.17704967039999997,0.16301102823732652,0.00025930038938452843,0.0002592667768489311,0.8210937599999999,0.5994372876132997
code_n24_k12_cw3_027_q01,code_n24_k12_cw3_027,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,11.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,1,0,0,0,2,24,1,0,8,0,55430,exact_all,2,2,7,36,178,12926,exact,2,2,44,476,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.09676799999999998,0.11943935999999998,0.14173470719999998,0.0004173913043478261,4.781027667984189e-05,1.1240293619424053e-05,3.334620440429135e-06,0.1152,0.6082559999999999,1.5792537599999998,0.47314206719999996,0.3873975803517938,0.0004797764950875212,0.0004796614391441891,2.30270976,1.1947432709158647
code_n24_k12_cw3_027_q02,code_n24_k12_cw3_027,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,11.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,1,0,0,0,2,24,1,0,8,0,55430,exact_all,2,2,7,36,178,12926,exact,2,2,44,476,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.18899999999999997,0.29159999999999997,0.4325399999999999,0.0006521739130434782,9.337944664031619e-05,2.744212309429701e-05,1.0176453980801804e-05,0.18,1.1879999999999997,3.8556,1.09314,0.738665330858958,0.0007831719367588933,0.0007828654176453014,5.223599999999999,1.8283485174586704
code_n24_k12_cw3_027_q03,code_n24_k12_cw3_027,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,11.666666666666666,1.0,13.0,3.0,0.0,3.0,3.0,1,0,0,0,2,24,1,0,8,0,55430,exact_all,2,2,7,36,178,12926,exact,2,2,44,476,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.326592,0.6046617599999999,1.0762979327999997,0.0009391304347826086,0.0001613596837944664,5.690398644833427e-05,2.5322273969508747e-05,0.2592,2.052864,7.994972159999999,2.2667516927999998,1.1837961250778466,0.001182716378994918,0.001182017520957969,10.30703616,2.4254252009669206
code_n24_k12_cw3_028_q00,code_n24_k12_cw3_028,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.666666666666667,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,2,1,3,21,117,12926,exact,2,1,22,242,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.017495999999999998,0.022044959999999995,0.022107945599999998,0.00011739130434782608,8.644268774703556e-06,2.0746245059288532e-06,5.201380011293054e-07,0.0324,0.128304,0.25404192,0.0940489056,0.08988540647411074,0.00012863033562958778,0.00012862206345732628,0.41474592,0.34694995313458826
code_n24_k12_cw3_028_q01,code_n24_k12_cw3_028,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.666666666666667,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,2,1,3,21,117,12926,exact,2,1,22,242,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.041471999999999995,0.06967295999999999,0.09316270079999998,0.00020869565217391305,2.0490118577075095e-05,6.55683794466403e-06,2.1918572557876904e-06,0.0576,0.30412799999999995,0.8028979199999998,0.2619076608,0.23262459250385073,0.00023793446595143987,0.0002379061640356412,1.1646259199999998,0.7722475613059678
code_n24_k12_cw3_028_q02,code_n24_k12_cw3_028,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.666666666666667,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,2,1,3,21,117,12926,exact,2,1,22,242,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.08099999999999999,0.1701,0.28430999999999995,0.0003260869565217391,4.001976284584979e-05,1.6007905138339918e-05,6.689017504234894e-06,0.09,0.5939999999999999,1.9602,0.6254099999999999,0.4857600916497755,0.0003888036420101637,0.0003887280774600239,2.6441999999999997,1.2931368626336412
code_n24_k12_cw3_028_q03,code_n24_k12_cw3_028,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.666666666666667,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,2,1,3,21,117,12926,exact,2,1,22,242,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.13996799999999998,0.3527193599999999,0.7074542591999999,0.0004695652173913043,6.915415019762845e-05,3.319399209486165e-05,1.6644416036137773e-05,0.1296,1.026432,4.06467072,1.3297416191999998,0.8457573683813102,0.000588557775719932,0.0005883846435211223,5.220702719999999,1.8278828778615732
code_n24_k12_cw3_029_q00,code_n24_k12_cw3_029,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,3,1,13,106,12926,exact,2,3,66,699,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0972,0.0058319999999999995,0.013646879999999998,0.020029420799999996,0.00035217391304347823,2.8814229249011852e-06,1.2842913608130997e-06,4.712361377752682e-07,0.0972,0.384912,0.7337822399999999,0.1367083008,0.12813663022631175,0.0003568108634669678,0.0003567472216091112,1.21589424,0.7956560421143641
code_n24_k12_cw3_029_q01,code_n24_k12_cw3_029,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,3,1,13,106,12926,exact,2,3,66,699,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1728,0.013823999999999998,0.043130879999999996,0.08440381439999999,0.0006260869565217391,6.830039525691698e-06,4.058994918125352e-06,1.9857852060982495e-06,0.1728,0.9123839999999999,2.3191142399999998,0.3141586944,0.27319668476398035,0.0006389617761716544,0.0006387577270110663,3.4042982399999997,1.4825809368218348
code_n24_k12_cw3_029_q02,code_n24_k12_cw3_029,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,3,1,13,106,12926,exact,2,3,66,699,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.27,0.026999999999999996,0.10529999999999999,0.2575799999999999,0.0009782608695652173,1.3339920948616598e-05,9.909655561829474e-06,6.060135516657255e-06,0.27,1.7819999999999998,5.661899999999999,0.65988,0.5067453105988383,0.0010075705815923205,0.0010070633230577991,7.713899999999999,2.1649194518433115
code_n24_k12_cw3_029_q03,code_n24_k12_cw3_029,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.3333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,2,3,1,13,106,12926,exact,2,3,66,699,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.3888,0.046655999999999996,0.21835007999999997,0.6409414655999999,0.001408695652173913,2.3051383399209482e-05,2.0548661773009595e-05,1.5079556408808582e-05,0.3888,3.079296,11.740515839999999,1.2947475456,0.8306228355446424,0.0014673752537549408,0.0014662997107088838,15.208611839999998,2.785542696053467
