row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,peeling_residual,residual_size,stopping_failure,erased_rank,ambiguity_dim,rank_failure
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,0,1475108833,"[1, 20, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,1,1476108836,"[12, 14, 16, 20, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,2,1477108839,"[3, 5, 6, 8, 10, 13, 16, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,3,1478108842,"[3, 6, 9, 16, 17]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,4,1479108845,"[6, 9, 13, 19, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,5,1480108848,"[1, 8, 9, 14, 21, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,6,1481108851,"[5, 14, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,7,1482108854,"[6, 7, 13, 17, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,8,1483108857,"[12, 16, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,9,1484108860,"[10, 12, 14]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,10,1485108863,"[6, 11]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,11,1486108866,"[9, 17, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,12,1487108869,"[3, 9, 10, 14, 17, 18, 19]",7,"[10, 14, 18]",3,1,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,13,1488108872,"[14, 21, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,14,1489108875,[11],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,15,1490108878,"[0, 2, 8]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,16,1491108881,"[6, 9, 17, 22]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,17,1492108884,"[3, 7, 9, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,18,1493108887,"[2, 6, 10, 11, 13, 14, 15, 17, 19, 20]",10,"[2, 11]",2,1,9,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,19,1494108890,"[0, 1, 8, 12, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,20,1495108893,[18],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,21,1496108896,"[8, 13, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,22,1497108899,"[2, 3, 5, 13, 15, 18, 20]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,23,1498108902,"[9, 11, 16, 19, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,24,1499108905,"[0, 8, 11, 12, 15, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,25,1500108908,"[9, 22]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,26,1501108911,"[8, 18, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,27,1502108914,"[17, 19]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,28,1503108917,"[0, 5, 12, 13, 17, 19]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,29,1504108920,"[2, 5, 7, 15, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,30,1505108923,"[5, 6, 7, 19, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,31,1506108926,[20],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,32,1507108929,"[4, 9, 15, 18, 22, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,33,1508108932,[8],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,34,1509108935,"[8, 9, 13, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,35,1510108938,"[0, 9, 14, 16, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,36,1511108941,"[0, 1, 2, 5, 14, 17, 18]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,37,1512108944,"[0, 4, 6, 9, 10, 17, 19, 20, 23]",9,"[0, 6, 9, 10, 17, 19, 23]",7,1,9,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,38,1513108947,"[2, 8, 11]",3,"[2, 11]",2,1,2,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,39,1514108950,"[5, 6, 13, 14, 19]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,40,1515108953,"[1, 3, 4, 13, 14, 15, 17, 18, 19]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,41,1516108956,"[2, 5, 12, 15, 17]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,42,1517108959,"[7, 18]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,43,1518108962,"[1, 5, 6, 9, 11, 13, 18, 20]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,44,1519108965,"[5, 22]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,45,1520108968,"[13, 14, 18, 19, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,46,1521108971,"[1, 8, 18, 22]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,47,1522108974,"[3, 6, 7, 15, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,48,1523108977,"[14, 19]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,49,1524108980,"[1, 12]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,50,1525108983,"[9, 15, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,51,1526108986,"[4, 14, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,52,1527108989,"[4, 12, 16, 20]",4,"[4, 12]",2,1,3,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,53,1528108992,"[6, 9, 13]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,54,1529108995,"[19, 20]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,55,1530108998,"[2, 11, 15, 19, 23]",5,"[2, 11]",2,1,4,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,56,1531109001,"[0, 2, 7, 10, 15]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,57,1532109004,"[8, 16, 17, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,58,1533109007,"[4, 11, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,59,1534109010,[],0,[],0,0,0,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,60,1535109013,"[14, 18, 19, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,61,1536109016,"[19, 20, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,62,1537109019,"[10, 12]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,63,1538109022,"[0, 5, 8, 9, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,64,1539109025,"[1, 5, 13, 17, 19]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,65,1540109028,"[7, 12]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,66,1541109031,"[5, 11, 16, 17, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,67,1542109034,"[4, 12, 14, 20]",4,"[4, 12]",2,1,3,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,68,1543109037,"[4, 10, 12, 19, 23]",5,"[4, 12]",2,1,4,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,69,1544109040,"[1, 2, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,70,1545109043,"[0, 5, 6, 13, 15, 16]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,71,1546109046,"[7, 11, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,72,1547109049,"[6, 16, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,73,1548109052,"[3, 4, 6, 16, 18, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,74,1549109055,"[0, 1, 2, 3, 5, 7, 9]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,75,1550109058,"[4, 6, 14, 15, 18, 19, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,76,1551109061,"[9, 10, 11]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,77,1552109064,"[4, 5, 11, 16, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,78,1553109067,"[2, 11, 15, 16]",4,"[2, 11]",2,1,3,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,79,1554109070,"[1, 6, 10, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,80,1555109073,"[15, 16, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,81,1556109076,"[10, 16, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,82,1557109079,"[0, 6, 11, 15, 18, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,83,1558109082,"[2, 3, 8, 14, 21, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,84,1559109085,"[5, 6, 11, 14, 15, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,85,1560109088,[4],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,86,1561109091,"[0, 2]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,87,1562109094,"[6, 12, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,88,1563109097,"[9, 10, 19, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,89,1564109100,"[1, 2, 9, 11, 12, 15, 18]",7,"[1, 2, 9, 11, 15, 18]",6,1,6,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,90,1565109103,"[7, 9, 11, 12, 15]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,91,1566109106,"[0, 6, 9, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,92,1567109109,"[4, 13, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,93,1568109112,"[3, 8, 17, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,94,1569109115,"[2, 3, 10, 11]",4,"[2, 11]",2,1,3,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,95,1570109118,"[5, 7, 11, 16]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,96,1571109121,"[0, 14]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,97,1572109124,"[5, 6, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,98,1573109127,"[6, 9, 20, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,99,1574109130,"[9, 16, 17, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,100,1575109133,"[7, 13, 19, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,101,1576109136,"[2, 3, 7, 10, 11, 17, 22]",7,"[2, 11]",2,1,6,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,102,1577109139,"[1, 2, 12, 14, 16, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,103,1578109142,"[1, 15, 17]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,104,1579109145,"[0, 4, 11, 12, 16]",5,"[4, 12]",2,1,4,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,105,1580109148,"[0, 2, 5, 7, 11, 13]",6,"[2, 11]",2,1,5,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,106,1581109151,"[5, 13, 20, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,107,1582109154,"[5, 6, 12, 15, 16, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,108,1583109157,"[6, 18, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,109,1584109160,"[6, 8, 11, 20]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,110,1585109163,"[0, 2, 13, 16]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,111,1586109166,"[7, 12, 15, 16, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,112,1587109169,"[6, 10, 16, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,113,1588109172,"[3, 16, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,114,1589109175,"[5, 11]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,115,1590109178,"[1, 7, 8, 13, 20, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,116,1591109181,[],0,[],0,0,0,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,117,1592109184,[4],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,118,1593109187,"[0, 2, 16]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,119,1594109190,"[3, 11, 18]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,120,1595109193,"[0, 1, 5, 10, 14, 19, 21, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,121,1596109196,"[1, 3, 5, 7, 12, 15, 19, 21]",8,"[3, 5, 7, 12, 15, 19, 21]",7,1,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,122,1597109199,"[3, 11]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,123,1598109202,[9],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,124,1599109205,"[4, 11, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,125,1600109208,[22],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,126,1601109211,"[0, 5, 11, 16, 18, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,127,1602109214,"[10, 11, 14, 21, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,0,753728874,"[1, 9, 13, 14]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,1,754728877,"[2, 9, 15, 17, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,2,755728880,"[1, 3, 5, 8, 9, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,3,756728883,"[3, 4, 7, 17, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,4,757728886,"[1, 3, 10, 15, 16, 18, 20]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,5,758728889,"[12, 15, 16, 18, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,6,759728892,"[2, 5, 6, 11, 14, 15, 16, 18]",8,"[2, 11]",2,1,7,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,7,760728895,"[0, 1, 5, 7, 10, 11, 12, 15, 17, 20]",10,"[1, 7, 11, 20]",4,1,10,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,8,761728898,"[3, 9, 10, 13, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,9,762728901,"[9, 14, 15, 22, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,10,763728904,"[1, 5, 11, 14, 15, 16]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,11,764728907,"[10, 12, 16, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,12,765728910,"[8, 12, 16, 17, 19]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,13,766728913,"[0, 6, 12, 14]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,14,767728916,"[2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 17, 22]",12,"[2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 22]",11,1,10,2,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,15,768728919,"[2, 8, 9, 14, 16, 18, 19, 21]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,16,769728922,"[0, 1, 3, 4, 6, 7, 11, 13, 16, 21]",10,[],0,0,10,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,17,770728925,"[1, 7, 12, 16, 19, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,18,771728928,"[5, 8, 14, 22, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,19,772728931,"[2, 6, 7, 9, 11, 15, 19, 20, 22]",9,"[2, 6, 7, 9, 11, 20, 22]",7,1,7,2,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,20,773728934,"[2, 3, 9, 10, 17, 20, 21, 22]",8,"[2, 9, 10, 17, 21]",5,1,7,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,21,774728937,"[2, 6, 7, 15, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,22,775728940,"[2, 5, 15, 17, 19]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,23,776728943,"[1, 6, 7, 10, 12, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,24,777728946,"[1, 5, 17, 18, 19, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,25,778728949,"[2, 11, 21, 23]",4,"[2, 11, 21, 23]",4,1,3,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,26,779728952,"[0, 3, 8, 14, 21, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,27,780728955,"[0, 2, 3, 9, 15, 16, 18, 20, 22]",9,"[0, 3, 9, 15, 16, 18, 20, 22]",8,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,28,781728958,"[3, 9, 14, 17]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,29,782728961,"[0, 2, 4, 9, 13, 18, 20]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,30,783728964,"[3, 8, 11, 15, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,31,784728967,"[5, 6, 10, 13, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,32,785728970,"[10, 21, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,33,786728973,"[10, 15, 16, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,34,787728976,"[7, 15, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,35,788728979,"[5, 7, 8, 9, 12, 14, 16, 20]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,36,789728982,"[0, 5, 8, 12, 15, 20, 22]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,37,790728985,[16],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,38,791728988,"[3, 6, 12, 13, 19, 21, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,39,792728991,"[2, 6]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,40,793728994,"[0, 4, 6, 7, 8, 10, 11, 12, 13, 14, 21]",11,"[4, 10, 12, 13, 14]",5,1,10,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,41,794728997,"[8, 9, 14, 16, 19, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,42,795729000,"[0, 2, 14]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,43,796729003,"[0, 3, 4, 10, 12, 13, 14, 21, 22]",9,"[4, 10, 12, 13, 14]",5,1,8,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,44,797729006,"[6, 10, 14, 19, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,45,798729009,"[3, 6, 9, 20, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,46,799729012,"[0, 3, 10, 16, 18, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,47,800729015,"[4, 12, 21, 22, 23]",5,"[4, 12]",2,1,4,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,48,801729018,"[0, 2, 3, 9, 10]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,49,802729021,"[0, 7, 9]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,50,803729024,"[5, 6, 11, 13, 16, 19]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,51,804729027,"[3, 6, 16, 20, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,52,805729030,"[1, 6, 11, 12, 15, 17]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,53,806729033,"[0, 2, 3, 4, 5, 10, 15]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,54,807729036,"[0, 2, 7, 8, 10, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,55,808729039,"[3, 5, 6, 10, 13, 15, 19]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,56,809729042,"[5, 21]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,57,810729045,"[0, 2, 5, 8, 10, 12, 18, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,58,811729048,"[1, 2, 3, 5, 11, 14, 23]",7,"[2, 11]",2,1,6,1,1
