graph_id,state_id,split,n,e0,et,kappa0,kappat,tau_stratum,prefix_len,prefix_seed,tau0,tau,log_tau0,log_tau,L_t,deleted_edge_count,deleted_edge_fraction,edge_density,mean_degree,degree_variance,min_degree,bridge_count,avg_shortest_path_length,diameter,algebraic_connectivity,laplacian_spectral_radius,adjacency_spectral_gap,kirchhoff_index,betweenness_mean,betweenness_max,betweenness_std
g_n32_e96_k2_low_08,g_n32_e96_k2_low_08_p10,train,32,96,86,2,1,low,10,1904476859,227841937902693266959,3215691247766635184,46.87518380762228,42.614574015553075,4.260609792069204,10,0.10416666666666667,0.17338709677419356,5.375,3.734375,1,1,2.747983870967742,6,0.1803693939626486,11.0296871313533,0.272550890405336,418.5053864759684,0.05826612903225807,0.2854865346895708,0.07886362372080201
g_n32_e96_k2_low_09,g_n32_e96_k2_low_09_p0,train,32,96,96,2,2,low,0,183093900,228606901626013301300,228606901626013301300,46.87853561563775,46.87853561563775,0.0,0,0.0,0.1935483870967742,6.0,4.125,2,0,2.6028225806451615,5,0.19459148365320392,11.646094069510939,0.5550314417567535,362.70342204666014,0.05342741935483871,0.2756438652358957,0.08106449369755821
g_n32_e96_k2_low_09,g_n32_e96_k2_low_09_p5,train,32,96,91,2,2,low,5,683095400,228606901626013301300,46223947302586692096,46.87853561563775,45.28002967757163,1.5985059380661184,5,0.052083333333333336,0.18346774193548387,5.6875,3.33984375,2,0,2.655241935483871,5,0.18972395384950885,11.066383538202974,0.35007990682444756,376.9964809939596,0.0551747311827957,0.2910004958736608,0.08082019512147674
g_n32_e96_k2_low_09,g_n32_e96_k2_low_09_p10,train,32,96,86,2,2,low,10,1183096900,228606901626013301300,5227696432923288710,46.87853561563775,43.10050240234599,3.7780332132917636,10,0.10416666666666667,0.17338709677419356,5.375,3.921875,2,0,2.7338709677419355,6,0.18276780129813217,11.410199676663822,1.1453653918881859,400.3165516062515,0.05779569892473119,0.2840152869922073,0.08123263892723709
g_n32_e96_k2_mid_10,g_n32_e96_k2_mid_10_p0,validation,32,96,96,2,2,mid,0,3756681237,375789425609619238365,375789425609619238365,47.37556062213042,47.37556062213042,0.0,0,0.0,0.1935483870967742,6.0,3.3125,2,0,2.5806451612903225,5,0.1909436502825586,11.570728483123098,0.289070287273006,356.69576524620066,0.05268817204301075,0.3721705176543885,0.08896893108317813
g_n32_e96_k2_mid_10,g_n32_e96_k2_mid_10_p5,validation,32,96,91,2,2,mid,5,4256682737,375789425609619238365,64709479133217332270,47.37556062213042,45.61643937368246,1.7591212484479612,5,0.052083333333333336,0.18346774193548387,5.6875,3.08984375,2,0,2.622983870967742,5,0.18542397965608237,11.414362525973754,0.3269851955317016,373.05054478730705,0.05409946236559139,0.3992987896213702,0.09324485869107425
g_n32_e96_k2_mid_10,g_n32_e96_k2_mid_10_p10,validation,32,96,86,2,1,mid,10,461716941,375789425609619238365,3819564401418158568,47.37556062213042,42.7866680589669,4.588892563163519,10,0.10416666666666667,0.17338709677419356,5.375,2.859375,2,1,3.1330645161290325,7,0.08516571613136335,11.27073431861257,0.20303839212624908,596.0622166199372,0.07110215053763441,0.5229390681003585,0.12378214037108232
g_n32_e96_k2_mid_11,g_n32_e96_k2_mid_11_p0,train,32,96,96,2,2,mid,0,3035301278,376948977851531854320,376948977851531854320,47.37864151491808,47.37864151491808,0.0,0,0.0,0.1935483870967742,6.0,3.0625,2,0,2.5806451612903225,5,0.19223755450006508,11.192441569556355,0.37695030460183787,356.47585615416864,0.05268817204301075,0.34721392108488885,0.08494853572888365
g_n32_e96_k2_mid_11,g_n32_e96_k2_mid_11_p5,train,32,96,91,2,2,mid,5,3535302778,376948977851531854320,59983784939548615735,47.37864151491808,45.540605948583014,1.8380355663350656,5,0.052083333333333336,0.18346774193548387,5.6875,2.83984375,2,0,2.622983870967742,5,0.19018649859679745,10.789385231061614,0.38438537299674636,371.8126594214974,0.05409946236559139,0.33722022302667454,0.08447421696681133
g_n32_e96_k2_mid_11,g_n32_e96_k2_mid_11_p10,train,32,96,86,2,2,mid,10,4035304278,376948977851531854320,9293297060580967737,47.37864151491808,43.67582506801555,3.7028164469025313,10,0.10416666666666667,0.17338709677419356,5.375,2.796875,2,0,2.6169354838709675,5,0.19199586836056773,11.011824399721824,0.46114492519057926,383.5055308222566,0.0538978494623656,0.3493977408493538,0.08630328421881835
g_n32_e96_k2_mid_12,g_n32_e96_k2_mid_12_p0,test,32,96,96,2,2,mid,0,2313921319,377370243440099442593,377370243440099442593,47.379758457508096,47.379758457508096,0.0,0,0.0,0.1935483870967742,6.0,3.375,3,0,2.6875,6,0.18278543123055596,12.08196310231984,0.286995846419166,362.5000191593565,0.05625,0.3025257556206323,0.08162234753100327
g_n32_e96_k2_mid_12,g_n32_e96_k2_mid_12_p5,test,32,96,91,2,2,mid,5,2813922819,377370243440099442593,60596206512467861475,47.379758457508096,45.55076396620454,1.828994491303554,5,0.052083333333333336,0.18346774193548387,5.6875,3.21484375,3,0,2.747983870967742,6,0.17669839786767444,11.57940996066917,0.25249419757521885,381.2317553755344,0.058266129032258064,0.28023157248963704,0.08319179142545517
g_n32_e96_k2_mid_12,g_n32_e96_k2_mid_12_p10,test,32,96,86,2,2,mid,10,3313924319,377370243440099442593,6622991676572519224,47.379758457508096,43.337078856649065,4.0426796008590316,10,0.10416666666666667,0.17338709677419356,5.375,3.296875,2,0,2.7580645161290325,6,0.17841695741090213,11.799513144220311,0.8051163917193884,400.5016155663094,0.0586021505376344,0.29758422093736175,0.082362417830116
g_n32_e96_k2_mid_13,g_n32_e96_k2_mid_13_p0,train,32,96,96,2,2,mid,0,1592541360,381551401146986059488,381551401146986059488,47.39077724987172,47.39077724987172,0.0,0,0.0,0.1935483870967742,6.0,2.9375,2,0,2.655241935483871,5,0.18105335810628848,11.525196138646264,0.44502323073898253,366.3779108184524,0.0551747311827957,0.3368049155145929,0.08213261188048752
g_n32_e96_k2_mid_13,g_n32_e96_k2_mid_13_p5,train,32,96,91,2,1,mid,5,2092542860,381551401146986059488,21879031434643511982,47.39077724987172,44.53206038331155,2.858716866560165,5,0.052083333333333336,0.18346774193548387,5.6875,2.90234375,2,1,3.2036290322580645,7,0.07334639291597075,10.637205884553437,0.13051971083208613,642.3709985105096,0.07345430107526882,0.527347670250896,0.12925221362757597
g_n32_e96_k2_mid_13,g_n32_e96_k2_mid_13_p10,train,32,96,86,2,1,mid,10,2592544360,381551401146986059488,2038027235510493472,47.39077724987172,42.15851397244631,5.23226327742541,10,0.10416666666666667,0.17338709677419356,5.375,2.859375,1,2,3.2056451612903225,7,0.07295574136344553,10.498764254599877,0.09074745899447834,678.4693627653932,0.07352150537634408,0.5283154121863799,0.13104020405812217
g_n32_e96_k2_mid_14,g_n32_e96_k2_mid_14_p0,train,32,96,96,2,2,mid,0,871161401,386020976773287010617,386020976773287010617,47.40242338585332,47.40242338585332,0.0,0,0.0,0.1935483870967742,6.0,2.625,2,0,2.663306451612903,5,0.18237688024251703,10.905181474759992,0.23554293667246817,365.8146340495565,0.05544354838709677,0.3487833309524077,0.08208125036479477
g_n32_e96_k2_mid_14,g_n32_e96_k2_mid_14_p5,train,32,96,91,2,2,mid,5,1371162901,386020976773287010617,62272677657213864692,47.40242338585332,45.57805444261089,1.8243689432424262,5,0.052083333333333336,0.18346774193548387,5.6875,2.58984375,2,0,2.7036290322580645,5,0.18101842836815174,10.646022270589224,0.3139504316119712,380.1946166538107,0.056787634408602156,0.3431778615649584,0.08157805460333757
